,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description,ngram
5547,luis fonsi juan luis guerra llegaste tú la recuerdas lt3,es,6.270882997999999,-75.619213,city,Colombia,,2374693640,422,False,tu,Sun Aug 02 18:08:26 +0000 2015,"Bogota,colombia",° ° m ° ° m millonarios esta hinchada tiene aguante tiene aguante y corazon esta hinchada tiene todo todo para ser campeon,"('°', '°', 'm')"
6379,lo que siento por ti nunca murió aun te sigue preguntando mi corazón yo te sigo esperando lalalalalalala,es,4.489758996,-74.26021300000001,city,Colombia,,486040037,863,False,tu,Sun Aug 02 23:47:04 +0000 2015,"Soacha, Cundinamarca",millonarios mi locura ° ° m embajadora hasta la muerte u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605 2910201 3u2661believeu2661,"('°', '°', 'm')"
7728,si tú eres campeón otra vez si me dieras una estrella otra vez,es,4.262283503,-74.24367099999999,city,Colombia,,396264253,267,False,tu,Thu Aug 06 16:03:49 +0000 2015,Colombia ,3112765328 ° ° m te quiero millonarios de mi amor,"('°', '°', 'm')"
9751,me gusta que todo quede oliendo a tii lt3,es,4.262283503,-74.24367099999999,city,Colombia,,2588827740,341,False,tu,Tue Aug 25 23:17:35 +0000 2015,Bogota - Chicala,yo soy hincha de millos como toda la gente ° ° m 0locura de mi corazon 1 wa 319 234 3030,"('°', '°', 'm')"
10532,que bonito es ver tan feliz a esa persona que es importante para ti u270cu26bd,es,4.262283503,-74.24367099999999,city,Colombia,,423768905,75,False,tu,Thu Aug 27 02:07:08 +0000 2015,colombia,de millos nací de millos moriré d bogotá hogar embajador ° ° m solo tu eres el dueño de tus sueños lo digo con orgullo de millos nada mas,"('°', '°', 'm')"
10946,haces que yo pierda la cabeza por ti,es,4.262283503,-74.24367099999999,city,Colombia,,935296062,459,False,tu,Thu Aug 27 04:13:25 +0000 2015,Bogotá Colombia,el destino es como cuando tienes la música en reproducción aleatoria tienes que estar preparado para lo que venga ° ° m hincha oficial del más veces campeónu 2665,"('°', '°', 'm')"
11241,amante de ti señor yo quiero ser amante de tu amor,es,4.262283503,-74.24367099999999,city,Colombia,,235156359,481,False,tu,Thu Aug 27 18:29:05 +0000 2015,Bogotá,indudablemente tú siempre estás te amo u2665diosu2665 u2665comunicación social y periodismou 2665 ujtl u2665 nosotros somos bogotáu 2665 ° ° m,"('°', '°', 'm')"
11861,olvidalo y acepta que no te ama que no te extraña a ti sino al ruido que hace tu cama,es,4.262283503,-74.24367099999999,city,Colombia,,364563115,272,False,tu,Sun Aug 30 18:37:03 +0000 2015,"Bogotá, Colombia ",u266ayo no abandono por que no soy provinciano soy de la banda del aguante bogotanou 266a ° ° m facebook natalia nanys instagram natananys u260515 06 2011u2605,"('°', '°', 'm')"
14403,pero es mi decisión quedarme junto a ti 88u2665,es,4.262283503,-74.24367099999999,city,Colombia,,1132461000,1067,False,tu,Sun Aug 23 16:17:33 +0000 2015,COLOMBIA <U+26BD>,° ° m millonarios fc u26bdu2665,"('°', '°', 'm')"
15056,sin ti no hay paz esta agonía me mata,es,4.262283503,-74.24367099999999,city,Colombia,,1881308714,122,False,tu,Mon Aug 24 18:50:49 +0000 2015,,antes de ti no sabia que era desear y amar al mismo tiempo azul ° ° m,"('°', '°', 'm')"
18730,he caído y tú me levantaste,es,4.262283503,-74.24367099999999,city,Colombia,,407072662,542,False,tu,Tue Sep 08 00:22:26 +0000 2015,,speed skateu 2661 ° ° m,"('°', '°', 'm')"
23020,no existe el amor si lo buscas fuera de ti,es,4.262283503,-74.24367099999999,city,Colombia,,1891080487,380,False,tu,Thu Jul 16 14:49:53 +0000 2015,Bogota,tenias la misma lógica de la heroína me produjiste el mismo efecto porque te vi y me dieron ganas de inyectar tu nombre en mis venas ° ° m 16122012,"('°', '°', 'm')"
23355,me gusta ver la vida pasar me gusta verla contigo quisiera ser tu bastón al caminar,es,4.262283503,-74.24367099999999,city,Colombia,,2756184229,47,False,tu,Thu Jul 16 22:17:55 +0000 2015,,millos ° ° m salome te amo green valley,"('°', '°', 'm')"
23607,es lindo cuando mis papás preguntan por ti,es,4.262283503,-74.24367099999999,city,Colombia,,315421486,268,False,tu,Mon Jul 20 11:31:13 +0000 2015,Bogota D.C,vamos millonarios que a mi me da locura estar en la tribuna y poderte alentar lr ° ° m krimagua 161212 te vi campeón ººm,"('°', '°', 'm')"
24318,sé lo sé que estas loca loca por tenerme yo junto a ti y tu junto a mi besame la boca así así quítate la ropa encima de mi,es,4.262283503,-74.24367099999999,city,Colombia,,2992625919,36,False,tu,Wed Jul 15 20:59:49 +0000 2015,Funza - Cundinamarca ,25 ° ° m 3,"('°', '°', 'm')"
26024,quisiera poner un estado para usted con su nombre completo pero no pailas jajaja,es,4.262283503,-74.24367099999999,city,Colombia,,3037073141,126,False,ud,Tue Jul 21 23:58:36 +0000 2015,Usme,° ° m whatsapp 3174636442,"('°', '°', 'm')"
27144,que chimba que cuando usted necesita algo yo si tengo que correrle pero cuando le pido un favor se hace el loco que chimba,es,4.262283503,-74.24367099999999,city,Colombia,,2869708943,209,False,ud,Sun Jul 26 18:10:46 +0000 2015,Bogota-Colombia,no love no problem u2665 mfc ° ° m u2665,"('°', '°', 'm')"
28235,si usted quiere que le tenga confianza tengo que haberla conocido desde que tenia 5 añitos por minimo si no suerte y que me le valla bien,es,4.262283503,-74.24367099999999,city,Colombia,,780699254,712,False,ud,Wed Jul 29 11:36:10 +0000 2015,,millonarios fc ° ° m 18061946 u26bdufe0f,"('°', '°', 'm')"
28412,yo porque no tengo novio mamá acuerdese que usted es orgullosa fea y tiene un genio del putas yo amm llora pero potito,es,4.262283503,-74.24367099999999,city,Colombia,,3298816728,20,False,ud,Thu Jul 30 01:26:50 +0000 2015,,jamas dejare de amarte u26bd ° ° m,"('°', '°', 'm')"
28577,@bmigue98 gordo parce usted debe poner la foto no se haga el bobo,es,4.262283503,-74.24367099999999,city,Colombia,2345873216.0,421900933,621,False,ud,Thu Jul 30 00:33:40 +0000 2015,,amo el futbolu 2665 soy del mas veces campeon 1946u2606u2606u2606u2606u2606u2606u2606u2606u2606u2606u2606 u2605 ° ° mu2605cdl ° ° m u2605 agt z11 u260514,"('°', '°', 'm')"
28646,que maluco cuando no hablo con usted,es,5.878607,-73.0912995,city,Colombia,,586684226,1293,False,ud,Wed Jul 29 23:38:02 +0000 2015,Duitama<U+2665>,millonarios fc ° ° m u2661fútbolu2661 eterno amor al hip hop lu26bdcura de mi cu26bdrazu26bdn,"('°', '°', 'm')"
29525,como usted me besa nadie lo sabe hacer,es,4.262283503,-74.24367099999999,city,Colombia,,1775194586,325,False,ud,Mon Aug 03 14:34:10 +0000 2015,Bogotá ,whatsapp 320 895 5137 0510u2665 menos amor mas voleybol millonarios fútbol club ° ° m u2665mbrpu2665,"('°', '°', 'm')"
31604,usted porque está tan vinagre jajajaja,es,4.489758996,-74.26021300000001,city,Colombia,,486040037,869,False,ud,Tue Aug 11 03:59:39 +0000 2015,"Soacha, Cundinamarca",250415u2665 millonarios mi locura ° ° m embajadora hasta la muerte u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605u2605 2910201 3u2661believeu2661,"('°', '°', 'm')"
31828,usted si puede pero yo no jaa,es,4.262283503,-74.24367099999999,city,Colombia,,2547065316,386,False,ud,Tue Aug 11 02:06:35 +0000 2015,,u2605 ° ° m cdcu 2605010120 14u2665u260525092014 u2605,"('°', '°', 'm')"
32404,fav si usted se encartaría conmigo,es,3.382928497,-73.592402,city,Colombia,,331965121,410,False,ud,Tue Aug 25 23:39:49 +0000 2015,"Fuente de Oro, Meta",whatsapp 311 476 3925 millonarios fc1946 ° ° m instagram marilingavilan snapchat marilingavilan,"('°', '°', 'm')"
34696,todo de usted me gusta,es,4.262283503,-74.24367099999999,city,Colombia,,552190090,117,False,ud,Sun Aug 16 23:05:50 +0000 2015,,dios familia y ° ° m u2665,"('°', '°', 'm')"
34819,no les pasa que están en algún lugar y piensan que ya estuvieron ay usted es de los mios,es,4.262283503,-74.24367099999999,city,Colombia,,1090451275,381,False,ud,Sun Aug 16 22:34:03 +0000 2015,CADC,siempre de alentare pierdas o ganes en ti pongo mi fe 3 ° ° m,"('°', '°', 'm')"
36487,ella es mucha dama para usted,es,4.262283503,-74.24367099999999,city,Colombia,,1046027892,2078,False,ud,Tue Sep 01 18:32:59 +0000 2015,"Zipaquirá, Colombia",u266a olvido lo malo recuerdo lo bueno u266b silvestrista de la cuna al cajón embajadora ° ° m,"('°', '°', 'm')"
37462,yo llegue siempre a donde estaba ustedsiempre fue lo mismo y no le importaba,es,4.262283503,-74.24367099999999,city,Colombia,,2339473868,333,False,ud,Fri Sep 04 23:35:46 +0000 2015,,u266aesto nunca acabaráu 266a fútbol mi vidamicro mi pasión la pelota mi amiga tu el nuevo motivo de mis golesu 2661607 u2661 orgullo embajador u2605u2605u2606 ° ° m u2606u2605u2605u2605,"('°', '°', 'm')"
38844,hablar con usted me alegra el día la noche la vidaedu 00A0U00BDedU00B8U008DU2764UFE0F,es,3.382928497,-73.592402,city,Colombia,,331965121,416,False,ud,Sun Sep 13 21:01:05 +0000 2015,"Fuente de Oro, Meta",whatsapp 311 476 3925 millonarios fc1946 ° ° m instagram marilingavilan snapchat marilingavilan el arte de bailar joropo 3,"('°', '°', 'm')"
39844,ya como que me esta fastidiando usted,es,4.262283503,-74.24367099999999,city,Colombia,,325340457,594,False,ud,Sat Sep 26 20:09:35 +0000 2015,"Bogotá, Colombia",° ° m sjsfs,"('°', '°', 'm')"
39984,parce si a usted le responden al segundo una de dos o no tiene con quien hablar o usted le importa a ese humano,es,5.657152002,-72.8906175,city,Colombia,,2502182270,1471,False,ud,Sat Sep 26 18:28:31 +0000 2015,Sogamoso City ,un feto desarrolado masu 2665u26bd millonarios fc ° ° m u2665u26bd u2665u26bd fc barcelona u2665u26bd mi vida es igual de paila a lo que twitteo instagram diegocorredor,"('°', '°', 'm')"
40990,me acuerdo cuando le dije a laura usted yo somos unas hijueputas jajajajaja,es,4.262283503,-74.24367099999999,city,Colombia,,3037073141,127,False,ud,Mon Jul 20 20:09:40 +0000 2015,Usme,° ° m,"('°', '°', 'm')"
2827,tú sonrisa es sucursal del cielo,es,2.9887364969999997,-75.3222715,city,Colombia,,246011758,218,False,tu,Sun Jul 26 00:31:04 +0000 2015,,estudiante de contaduría públicau 2665 god knows im tough enough,"('estudiante', 'de', 'contaduría')"
2874,que no te escriba no quiere decir que no me esté muriendo por hablar contigo,es,11.2312007,-72.994963,city,Colombia,,550535784,2975,False,tu,Sat Jul 25 23:06:12 +0000 2015,            colombia,estudiante de contaduría publica universidad de la guajira,"('estudiante', 'de', 'contaduría')"
4605,@kattylozano eres tú,es,11.07346239,-73.92732164,city,Colombia,,1033461558,109,False,tu,Wed Jul 29 23:32:04 +0000 2015,"Santa Marta, CO",estudiante de contaduría pública soy una persona imperfecta con un dios perfecto fc barcelona u2665u2665 instagram @jonathanandre9 snapchat @tatan97,"('estudiante', 'de', 'contaduría')"
4617,tengo tantas ganas de ti,es,10.39044865,-75.5496353,city,Colombia,,830242262,228,False,tu,Wed Jul 29 23:35:50 +0000 2015,Cartagena Colombia ,estudiante de contaduría publica udec,"('estudiante', 'de', 'contaduría')"
8123,yo te quiero a ti para toda la vida,es,4.262283503,-74.24367099999999,city,Colombia,,2812586578,277,False,tu,Mon Aug 10 22:01:59 +0000 2015,Bogota D.C,hija de dios estudiante de contaduría pública instagram @loregmurcia colombiana mci dios mi vida entera millonarios \,"('estudiante', 'de', 'contaduría')"
10993,lo que más me gusta se ti es tu inteligencia papasoteu 2665,es,4.262283503,-74.24367099999999,city,Colombia,,156071300,168,False,tu,Thu Aug 27 04:30:55 +0000 2015,Bogotá Colombia,estudiante de contaduría pública y administración de empresas universidad de la salle,"('estudiante', 'de', 'contaduría')"
13989,@willichikky a tiiii amigo jajajaja,es,4.262283503,-74.24367099999999,city,Colombia,726635448.0,470499434,240,False,tu,Sun Aug 23 02:17:53 +0000 2015,Colombia <U+2665>,u2728 estudiante de contaduría publica universidad de la salle u2728 analista contable en @solcol,"('estudiante', 'de', 'contaduría')"
16353,solo por ti jowell y randy ft cultura profetica,es,4.262283503,-74.24367099999999,city,Colombia,,282753373,875,False,tu,Wed Sep 02 00:34:17 +0000 2015,colombia,estudiante de contaduría publica barranquillero amante del vallenato instagram randygeronimovargas snapchat randygeronimov,"('estudiante', 'de', 'contaduría')"
16886,me encanta que mi cabello huela a ti,es,4.262283503,-74.24367099999999,city,Colombia,,2509749243,1011,False,tu,Thu Sep 03 20:27:39 +0000 2015,,estudiante de contaduría pública u2665 umngu 2764 que sentido tiene la vida si no haces lo que amas amor por mi profesiónu 2665 0108 u2764 colombiau 2764,"('estudiante', 'de', 'contaduría')"
17613,siento que se va mi vida que se va mi vida cuando pienso en ti u266au266a,es,4.262283503,-74.24367099999999,city,Colombia,,135705970,966,False,tu,Sat Sep 05 22:05:49 +0000 2015,colombia,estudiante de contaduría y finanzas,"('estudiante', 'de', 'contaduría')"
19646,es hora de entender que se avergüenzan de ti,es,4.489758996,-74.26021300000001,city,Colombia,,1596327150,97,False,tu,Sun Sep 13 21:06:46 +0000 2015,,estudiante de contaduría pública mamá de dafne la mejor hija del mundo,"('estudiante', 'de', 'contaduría')"
24268,buena alimentación lo que pata ti es un reto yo lo hago de rutina,es,4.262283503,-74.24367099999999,city,Colombia,,1428525930,316,False,tu,Wed Jul 15 20:21:49 +0000 2015,Colombia,estudiante de contaduría publica conocimientos de pedagogía en educación física practicante de skateboarding,"('estudiante', 'de', 'contaduría')"
26835,usted es solo mentiras,es,4.567087498,-75.6021415,city,Colombia,,603260139,486,False,ud,Sat Jul 25 18:47:54 +0000 2015,,instagram carolina 9719 estudiante de contaduría pública #cansebero u2665,"('estudiante', 'de', 'contaduría')"
27340,@crisgarciag12 mca a usted q le pasa ud es más cambiante que el clima de bgta no a ver si nos aclaramos esa mente,es,4.262283503,-74.24367099999999,city,Colombia,120583388.0,343011425,109,False,ud,Sun Jul 26 17:25:08 +0000 2015,"Bogotá, Colombia",estudiante de contaduría publica universidad de la salle,"('estudiante', 'de', 'contaduría')"
32435,usted no se imagina lo que acaba de pasar @tiitac,es,2.9887364969999997,-75.3222715,city,Colombia,,228745984,691,False,ud,Tue Aug 25 23:57:42 +0000 2015,"Neiva - Huila, Colombia",estudiante de contaduría pública universidad surcolombiana bailarina ultimate frisbee presi @ak2suaza,"('estudiante', 'de', 'contaduría')"
39093,no todo es como usted quiere,es,2.9887364969999997,-75.3222715,city,Colombia,,228745984,702,False,ud,Fri Sep 18 17:34:07 +0000 2015,"Neiva - Huila, Colombia",estudiante de contaduría pública universidad surcolombiana bailarinaultimate frisbee presi @ak2suaza,"('estudiante', 'de', 'contaduría')"
43897,esta hinchada enloquece por verte a vos jugar u266bu266a @nacionaloficial,es,6.270882997999999,-75.619213,city,Colombia,,175846369,106,False,vos,Fri Jul 17 17:58:21 +0000 2015,"Medellín, Antioquia",nací en bello antioquia hincha de atlético nacional estudiante de contaduría pública,"('estudiante', 'de', 'contaduría')"
464,@nicocrux como siempre tú tan lindo amigo del alma te quiero mucho,es,4.262283503,-74.24367099999999,city,Colombia,53235170.0,177005997,2201,False,tu,Wed Jul 22 13:15:37 +0000 2015,,comunicadora social universidad de la sabana especialista en comunicación estratégica cm en @esmartdgtl amante de las rrpp estratega emotiva y sociable,"('universidad', 'de', 'la')"
720,oye mijo tú que estudiaste ingeniera ambiental traéte el machete y ponte a podar el árbol de la entrada,es,4.262283503,-74.24367099999999,city,Colombia,,1738927614,379,False,tu,Tue Jul 21 23:08:00 +0000 2015,Colombia,finanzas y comercio internacional negocios y relaciones internacionales universidad de la salle presidente fan club katy perry colombia odio mis tweets,"('universidad', 'de', 'la')"
3628,me acostumbré a ti en un solo día,es,4.681281499,-73.925527,city,Colombia,,239170046,253,False,tu,Sun Jul 26 23:58:48 +0000 2015,"Bogotá, Colombia. ",allons ensemble découvrir ma liberté oubliez donc tous vos clichés bienvenue dans ma réalité universidad de la sabana,"('universidad', 'de', 'la')"
4978,ay bogotá tú y tus cosas,es,4.262283503,-74.24367099999999,city,Colombia,,1648351063,60,False,tu,Fri Jul 31 18:57:26 +0000 2015,Bogotá,universidad de la sabana,"('universidad', 'de', 'la')"
10014,pero a ti te gustan,es,4.262283503,-74.24367099999999,city,Colombia,,1599543812,13,False,tu,Wed Aug 26 00:59:23 +0000 2015,Bogotá Colombia,estudiante de optometria universidad de la salle tratando de no perder la poca capacidad de asombro soñadorre descubriendo mi mundo,"('universidad', 'de', 'la')"
13235,@encantadaelsa jajajaja que tiernis y yo solo vivo por ti tu recuerdo me mantiene viva hermana te extraño demasiado,es,5.10882,-73.7891325,city,Colombia,1411306292.0,374782374,690,False,tu,Mon Aug 17 00:53:06 +0000 2015,Bogotá,estudiante de finanzas y comercio internacional en universidad de la sallebogotá,"('universidad', 'de', 'la')"
14693,que lindo saber que cuento contigo para todo #amoramoramor,es,4.811134502,-74.3577265,city,Colombia,,2307646843,206,False,tu,Sun Aug 23 17:18:42 +0000 2015,"Facatativá, Colombia",universidad de la salle,"('universidad', 'de', 'la')"
18470,yo quería colorear tu mundo pero a ti te gusta en escala de grises,es,4.262283503,-74.24367099999999,city,Colombia,,1519345590,119,False,tu,Mon Sep 07 22:27:19 +0000 2015,"Bogotá, Colombia",universidad de la salle urbanismo,"('universidad', 'de', 'la')"
20103,rut 116 respondió rut no me ruegues que te deje y me aparte de ti porque a dondequiera que tú fueres iré yo,es,10.90063338,-74.65783138,city,Colombia,,577519897,188,False,tu,Fri Sep 18 18:35:31 +0000 2015,Barranquilla/colombia,estudiante de psicología en la universidad de la costacuc de ciénaga magdalena insta @lineroronald estudiante de academia de líderes en @cristianosgng,"('universidad', 'de', 'la')"
30613,usted es ununa pendejopendeja,es,4.262283503,-74.24367099999999,city,Colombia,,314974581,337,False,ud,Wed Aug 05 01:50:03 +0000 2015,,abusadora del tiempo fan de las buenas historias amante del cine y soñadora entre palabras estudiante de fisioterapia universidad de la sabana,"('universidad', 'de', 'la')"
31043,oye te pasa algo si estoy algo triste ah parce pero no este triste uyy que consejo tan hijueputa usted no ha pensado en ser psicólogo,es,4.262283503,-74.24367099999999,city,Colombia,,2559437279,112,False,ud,Mon Aug 10 21:04:44 +0000 2015,Bogota,estudiante de trabajo social en universidad de la salle,"('universidad', 'de', 'la')"
35655,con usted ha sido la única persona que he asumido riesgos,es,4.262283503,-74.24367099999999,city,Colombia,,1960998710,168,False,ud,Sun Aug 23 20:48:53 +0000 2015,Bogotá -Colombia,universidad de la salle snapchatkeinayvelasco instagramkeinavelasco,"('universidad', 'de', 'la')"
37978,@crhisbmx sí ya me quitan el yeso de una de café perro me trama resto ese color quedo toda linda usted cómo sigue,es,6.270882997999999,-75.619213,city,Colombia,3551462416.0,3027168412,56,False,ud,Mon Sep 07 20:21:40 +0000 2015,,ride to live live to ride estudiante de trabajo social universidad de la salle el día que yo deje de montar es porque mi corazón dejo de latir,"('universidad', 'de', 'la')"
571,nada me va separar de ti mi dios u2764 sonó tu llenas mis vacíos,es,9.315605496,-75.434214,city,Colombia,,142709512,212,False,tu,Wed Jul 22 18:52:53 +0000 2015,Colombia Sincelejo (sucre),hija preferida de diosu 2764 tu eres el resultado de ti mismo no culpes a nadie nunca te quejes porque fundamentalmente tu has hecho lo que quieres en la vida,"('en', 'la', 'vida')"
2804,porque el resentimiento que puede tener hacia ti podrá ser tan grande que hace y dice todo eso,es,4.262283503,-74.24367099999999,city,Colombia,,327026052,93,False,tu,Sun Jul 26 00:18:16 +0000 2015,UMNG- Derecho,en la vida no existen premios ni castigos solo consecuencias,"('en', 'la', 'vida')"
2884,@vanessavinasco @ishitinlove ayñññ tú eres hermosa lo de gracia lo decía por mí jajajajajajabshgweñ,es,4.262283503,-74.24367099999999,city,Colombia,2877200695.0,3343129377,156,False,tu,Sat Jul 25 23:14:55 +0000 2015,,me dejó un par de heridas una en el corazón otra en la vida,"('en', 'la', 'vida')"
3055,muñeca llévame llévame contigo no me dejes,es,10.39044865,-75.5496353,city,Colombia,,563165129,229,False,tu,Sun Jul 26 15:48:53 +0000 2015,Cartagena - Carreto,en la vida hay cosas tan sagradas que solo mi dios lo sabe,"('en', 'la', 'vida')"
3182,soy todo lo que soy porque tú eres todo lo que quiero,es,4.262283503,-74.24367099999999,city,Colombia,,2897032609,104,False,tu,Mon Jul 27 09:48:40 +0000 2015,,las buenas oportunidades no se dan dos veces en la vida hay que aprovechar cada momento 0118,"('en', 'la', 'vida')"
3592,y si te quiere a ti porque me busca a miu 270c #domingo #sobrinos @ santuario agua de la virgen,es,8.197165001,-73.421408,city,Colombia,,581210824,73,False,tu,Sun Jul 26 23:41:43 +0000 2015,,llega un momento en la vida donde necesitas detenerte ver dónde estás y mirar hacia dónde quieres ir,"('en', 'la', 'vida')"
4349,sólo se que sin ti moriré lenta y dolorosamente pero bueno sólo quiero que seas feliz,es,4.262283503,-74.24367099999999,city,Colombia,,111136789,109,False,tu,Thu Jul 30 01:26:19 +0000 2015,Bogotá-Colombia,estudiante de ing química en @latadeo amante de un buen café y de la poesía en la vida hay cosas difíciles están para aceptarlas y hacernos mas fuertes,"('en', 'la', 'vida')"
4532,yo tambien tengo un angel en el cielo el cual siempre que miro al cielo sonrio y una tras una lagrima van callendo por ti,es,4.448673,-75.3155775,city,Colombia,,293807898,645,False,tu,Thu Jul 30 00:29:07 +0000 2015,,para estar de pie en la vida hay que estar de rodillas ante diosu 2665,"('en', 'la', 'vida')"
4954,no se vivir sin ti,es,6.052723499,-75.6367685,city,Colombia,,2696187325,517,False,tu,Fri Jul 31 18:43:08 +0000 2015,"Caldas, ",u2693 2409201 3 u2693 instragam melamejia todo en la vida se devuelve u270cacs,"('en', 'la', 'vida')"
5868,dicen que a quien dios no le da hijos el diablo le da sobrinos pero contigo en mi caso no aplica,es,7.144792999,-73.132697,city,Colombia,,69293323,446,False,tu,Mon Aug 03 00:31:54 +0000 2015,Bucaramanga - Colombia,persona centrada en la vida instagram julius 852 whatsapp 3112979225 dios es amor ®,"('en', 'la', 'vida')"
6217,#yopierdolapacienciacuando me jodes con la misma cosa ya tú sabes,es,11.07346239,-73.92732164,city,Colombia,,509360984,336,False,tu,Mon Aug 03 16:30:44 +0000 2015,Colombia,suspicaz libros y cafécomunicadora social y periodista en formaciónfilosofía de vida vive y deja vivir porque en la vida ninguno está por otro,"('en', 'la', 'vida')"
6498,vida mia lo q pa uno con el tiempo llega todo se puede en ti cristo q me fortalecez,es,10.8371265,-74.03709649999999,city,Colombia,,588663166,296,False,tu,Mon Aug 03 02:01:34 +0000 2015,COLOMBIA ,dios tu q eres el unico que todo lo ve pido siempre q se haga tu voluntad y que sea tu el haga justicia divina en la vida podemos cometer errores,"('en', 'la', 'vida')"
9629,no me importa la distancia me importas tú,es,8.075581893999999,-72.4770928,city,Colombia,,1618648868,155,False,tu,Tue Aug 25 22:26:18 +0000 2015,,menos salidas a correr al parque y más salidas a correr riesgos en la vida,"('en', 'la', 'vida')"
10668,@vj182 tú y yo andamos como en lo mismo,es,8.595296501,-75.9554105,city,Colombia,146807175.0,1281529183,223,False,tu,Thu Aug 27 02:49:05 +0000 2015,venezuela  ,pills u2764ufe0f brontofobica vendo hasta el cartel donde se anuncia el estreno del momento que en la vida viviré,"('en', 'la', 'vida')"
11182,caballero señoraso @maoparranda feliz cumpleaños dios tiene un año maravilloso por venir para ti un abrazoooo,es,8.197165001,-73.421408,city,Colombia,,192625429,747,False,tu,Thu Aug 27 17:49:02 +0000 2015,OCAÑA,en la vida nadie juega con cartas marcadashay que aprender a perder y a ganar hay que dejar irhay que pasar la hojala vida te cambia en 10 segundos,"('en', 'la', 'vida')"
11400,y me forjé contigo todo un mundo de ilusiones hasta sentí llevarte como la sangre en mis venas,es,4.262283503,-74.24367099999999,city,Colombia,,3051652206,390,False,tu,Sat Aug 29 22:43:12 +0000 2015,"Bogotá, Colombia",la mayor y principal meta en la vida de una persona es ser feliz u270c se feliz u270c,"('en', 'la', 'vida')"
12762,contigo #kevinroldan @ plazuelas de alamos sl2,es,4.262283503,-74.24367099999999,city,Colombia,,180986779,461,False,tu,Sat Aug 15 19:34:47 +0000 2015,,en la vida hay que caer levantarse amar sufrir reír llorar perdonar soñar y seguir nuestro camino sin mirar atrás u263au263au263au263a,"('en', 'la', 'vida')"
12869,y yo que me falle mil veces a mi por no fallarte a ti,es,10.95807288,-74.849933,city,Colombia,,2562800865,151,False,tu,Mon Aug 17 00:14:52 +0000 2015,"Barranquilla, Atlántico",amando a dios 101 silvestrista por los siglos de los siglos amen u2764u2764 juniorista u26bdu26bd porque en la vida hay cosas del alma que valen mucho más que el dinero,"('en', 'la', 'vida')"
13094,no hay cirujano que pueda arrancarme de este corazón lo que por ti yo siento,es,6.270882997999999,-75.619213,city,Colombia,,1597007035,44,False,tu,Sun Aug 16 22:14:36 +0000 2015,Medellin,a veces en la vida hay que tomar desiciones a veces esas desiciones rompen corazones,"('en', 'la', 'vida')"
13120,que tengo un mar de sueños para realizarlos contigoo,es,10.39044865,-75.5496353,city,Colombia,,298590660,376,False,tu,Sun Aug 16 22:29:54 +0000 2015,,mamá de valeria 070314 en la vida no hay reversa u270c cartagena colombia,"('en', 'la', 'vida')"
13748,amo fastidiarte amo abrazarte amo acariciarte amo decirte #teamo amo decirte sin ti no soy nada amo decirte q eres mi vida amo besarte,es,4.262283503,-74.24367099999999,city,Colombia,,3313667812,60,False,tu,Sun Aug 23 00:21:46 +0000 2015,"Bogotá, Colombia",en la vida hay q hacer sacrificios para conseguir lo q quieres y para eso hay q dejar ir la persona q quieres #dejar #elamor #portusueño,"('en', 'la', 'vida')"
17435,contigo yo me siento bien imagina si te vas,es,4.262283503,-74.24367099999999,city,Colombia,,3193324833,21,False,tu,Sat Sep 05 19:53:06 +0000 2015,"Bogotá, Colombia",en la vida estamos para aprender a ser fuertes después de eso para ser felices,"('en', 'la', 'vida')"
18283,@aleramirezs11 señorita hermosa espero estes bien buuu tiempo sin saber de ti,es,4.262283503,-74.24367099999999,city,Colombia,3375161153.0,441166708,305,False,tu,Mon Sep 07 21:05:29 +0000 2015,Bogotá,siempre habra un motivo para sonreir a pesar de todas las dificultades o bareras que se nos precenten en la vida u2665u2665u2665,"('en', 'la', 'vida')"
19763,me abrazo el instante mismo que tú me dijiste adiós y no fue una gran tristeza fue como ir de menor a mayor,es,4.262283503,-74.24367099999999,city,Colombia,,186805779,328,False,tu,Mon Sep 14 15:00:42 +0000 2015,,porque todo en la vida tiene un buen punto,"('en', 'la', 'vida')"
20751,no quiero regalos no quiero nada solo quiero estar contigolt 3,es,4.262283503,-74.24367099999999,city,Colombia,,1230348120,405,False,tu,Sat Sep 19 18:01:22 +0000 2015,,en la vida todos tenemos un secreto inconfesable un arrepentimiento irreversible un sueño inalcanzable y un amor inolvidable eeo,"('en', 'la', 'vida')"
20815,y no se que va hacer de mi tal vez cualquiera va a entender que un momento el celo cruel me haga robarte un a ti,es,4.762178502,-75.72811999999999,city,Colombia,,430982587,300,False,tu,Sat Sep 19 18:28:40 +0000 2015,"Pereira, Risaralda",medellinu 26bd mientras haya fútbol no puede haber tristeza u26bd mi mundología experiencias adquiridas en la vida y en el trato con la gente,"('en', 'la', 'vida')"
21320,hay tantas cosas que me gustan hoy de ti,es,4.262283503,-74.24367099999999,city,Colombia,,2505704533,317,False,tu,Fri Sep 25 23:39:00 +0000 2015,"Bogotá, Colombia",u25aayo creo en la vida u25aa,"('en', 'la', 'vida')"
