,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
33674,@noticiascaracol @danielraisbeck ud esta loco pero bien loco el estadio es para el fútbol piense en una obra para los conciertos,es,4.262283503,-74.24367099999999,city,Colombia,17813487.0,3296499359,36,False,ud,Thu Aug 27 21:45:22 +0000 2015,"Bogotá, Colombia",Gerente General  Manel Internacional Ltda ; Hincha Fiel de Independiente SANTA FE ; EL PERDÓN ES UNA EXPRESIÓN DE * AMOR *
33675,usted no se imagina mis ansias de verlo u2665 @paisavlogs,es,4.262283503,-74.24367099999999,city,Colombia,,3074802963,191,False,ud,Thu Aug 27 21:45:27 +0000 2015,Colombia-Bogotá ,"17 años||Él vale el tiempo,los momentos,la vida: PaisaVlogs?DanielPatiño||01?04?15?||
<U+2206>SamBerePauBren<U+2206>PaisanasCrew<U+2206>
<U+2663>THE MILLS<U+2663>"
33680,@portafolioco @nicolasmaduro mantenga cerrada la frontera mientras ud este en el podermejor no mezclarse con ineptos,es,4.262283503,-74.24367099999999,city,Colombia,52819651.0,98967217,130,False,ud,Thu Aug 27 21:50:45 +0000 2015,Bogota,Ingeniero Agronomo    Floricultor Colombiano .
33682,@gloriacuartas la derecha nos desplazan y protestan los disque bolivarianos nos desplazan y usted aplaude que horror,es,4.7660919999999996,-73.995244,admin,Colombia,92243422.0,47631070,96,False,ud,Thu Aug 27 21:51:52 +0000 2015,"Bogotá, Colombia",I like large parties. They?re so intimate. At small parties there isn?t any privacy. - The Great Gatsby
33684,@rabodeajip le escribo a usted porque pienso que balancea mejor la información y puede ser un mejor puente para decírselo a ellos sacala,es,4.262283503,-74.24367099999999,city,Colombia,326920504.0,166676971,51,False,ud,Thu Aug 27 21:53:42 +0000 2015,,
33688,@asampayo @maurobuenor @juglardelzipa sugiere usted que deberíamos importar,es,4.262283503,-74.24367099999999,city,Colombia,35392624.0,247348129,1684,False,ud,Thu Aug 27 21:57:10 +0000 2015,"Bogotá, Colombia",Redactor Judicial de El Espectador. Profesor Universidad Externado. Periodista y politólogo. Santafereño. Anarquista de cafetería.
33690,@luisacortes1999 idiota no volvemos a hacer cursi con usted jaja,es,4.812912999,-75.73750600000001,city,Colombia,2331277397.0,567509367,310,False,ud,Thu Aug 27 21:58:14 +0000 2015,,Madre<U+2665> Dios<U+2665>
33692,@juanmansantos @mincultura ud cree que esos ´ ´ paraquitos ´ ´ están pendientes de su retardado twitter,es,3.5704285039999997,-76.3486225,city,Colombia,64839766.0,2382410672,1850,False,ud,Thu Aug 27 21:59:34 +0000 2015,,"Filosofa,Artista Plástica,estudiosa de las historias:arte,música,patria, universal.Mestiza de indios pastos y criollo caleño,descendiente sefardi;victima farc."
33694,@hcapriles lastima que te robaron las eleccionestodo seria diferente si usted fuera el presidente,es,8.595296501,-75.9554105,city,Colombia,47491330.0,3146052850,6,False,ud,Thu Aug 27 22:01:34 +0000 2015,,
33696,@veronicarendon cuando usted no me ha hablado,es,6.270882997999999,-75.619213,city,Colombia,282738699.0,2247168513,552,False,ud,Sat Aug 29 22:18:39 +0000 2015,medellin/Laureles. ,Los lobos no pierden el tiempo sobre la opinión de las ovejas.
33697,@stefaniaguzman3 si usted lo dice así es jajajaja,es,3.407815498,-76.31917800000001,city,Colombia,1363153526.0,421264020,1183,False,ud,Sat Aug 29 22:19:36 +0000 2015,,|| DIOS Cuida Mi Familia || Señor Bañame Con Tu Sangre Y Protegeme Con La Coraza De Tu Espíritu || Fútbol <U+26BD>|| Mi Minions <U+2764> ||
33698,@stefaniaguzman3 usted lleva las de ganar bobota jajajaja,es,3.407815498,-76.31917800000001,city,Colombia,1363153526.0,421264020,1183,False,ud,Sat Aug 29 22:21:09 +0000 2015,,|| DIOS Cuida Mi Familia || Señor Bañame Con Tu Sangre Y Protegeme Con La Coraza De Tu Espíritu || Fútbol <U+26BD>|| Mi Minions <U+2764> ||
33700,@ijuanecheverry hola hermano me gustaria ser amiga de usted y poder compartir de su conocimiento de la palabra y del mio bendiciones,es,4.262283503,-74.24367099999999,city,Colombia,131901394.0,1049117059,30,False,ud,Sat Aug 29 22:24:51 +0000 2015,COLOMBIA,Dios esta conmigo
33701,@etb si ud lee y sabe que ya envie mensaje pues solucione problema llevo una hora y solo he enviado un mensaje solucione gracias,es,4.262283503,-74.24367099999999,city,Colombia,1241584285.0,933121452,222,False,ud,Sat Aug 29 22:26:38 +0000 2015,,
33702,@jerobledo @liliaavellapda @mjsarmientoa @claralopezobre yo a usted lo respeto por paisano y porque es estudioso,es,3.3641819969999998,-76.49608,city,Colombia,268322810.0,301698156,67,False,ud,Sat Aug 29 22:27:48 +0000 2015,,
33703,@juanmansantos presidente es con usted con quien hablaré de la paz que anhelamos 4800000 0 de colombianos será en la plaza de bolívar,es,6.270882997999999,-75.619213,city,Colombia,64839766.0,411716658,14,False,ud,Sat Aug 29 22:29:25 +0000 2015,,
33705,@hcapriles presidente capriles en estos momento de dolor y angustia de los hermanos venezolanos debe usted ganar las eleciones a toda costa,es,11.07346239,-73.92732164,city,Colombia,47491330.0,167904822,9,False,ud,Sat Aug 29 22:31:25 +0000 2015,"Floridablanca, Santander","soy casado, tengo 2 preciosos hijos barones, abogado con especializacion en procesal penal, por el momento trabajo con la rama judicial"
33707,@leylorenap vargas y usted entraron a mi lista negra desde hoy,es,6.997779996,-73.83678950000001,city,Colombia,2202432395.0,3100787992,28,False,ud,Sat Aug 29 22:35:21 +0000 2015,,Santander_ Colombia
33714,@moralesviviane ud es una mujer que dios ha utilizado y seguirá utilizando para ser influyente en el,es,4.262283503,-74.24367099999999,city,Colombia,86622012.0,242141232,443,False,ud,Sat Aug 29 22:46:19 +0000 2015,Bogotá,Jesus Style!!!
33718,@gloriastella respetada doctora tiene un email por favor que pueda escribir a usted gracias,es,4.262283503,-74.24367099999999,city,Colombia,79009306.0,405664479,21,False,ud,Sat Aug 29 22:51:42 +0000 2015,Bogota - Colombia,Psicologa
33720,@stefaniaguzman3 hasta hay con usted jajaja,es,3.407815498,-76.31917800000001,city,Colombia,1363153526.0,421264020,1183,False,ud,Sat Aug 29 22:52:17 +0000 2015,,|| DIOS Cuida Mi Familia || Señor Bañame Con Tu Sangre Y Protegeme Con La Coraza De Tu Espíritu || Fútbol <U+26BD>|| Mi Minions <U+2764> ||
33723,@anniematurana usted tampoco salió,es,5.979706502999999,-76.684292,city,Colombia,720669834.0,3224669487,139,False,ud,Sat Aug 29 22:53:56 +0000 2015,"Quibdó, Chocó","Rosy Córdoba. No me hagas coro si no estas conmigo<U+270A>
19/ Feb."
33725,@aslyariasv jajaj quien no va a huir de usted jaja,es,6.174511496,-75.6365725,city,Colombia,576746115.0,2688663115,660,False,ud,Sat Aug 29 22:54:46 +0000 2015,,"Thug Life, Tupac Amaru Shakur,13/09/96"
33729,@bayer1913 usted es que no piensa venir,es,6.174511496,-75.6365725,city,Colombia,203729422.0,391115172,677,False,ud,Sat Aug 29 22:58:00 +0000 2015,Medellin,Un año más sin ti físicamente pero en mi mente siempre no sabes cuanto te quiero<U+266A> N'P Camilo Pérez M'C
33731,@karenrobles0405 todo bien vale mia aman igual bendiciones para usted u263au263a la quiero mucho vale mia ya sabes quedamos asi,es,10.95807288,-74.849933,city,Colombia,1387778984.0,438619112,1687,False,ud,Sat Aug 29 23:00:07 +0000 2015, ,"JuniorDeBarranquilla<U+2764>
FrenteRojoYBlancoSur<U+2764>
KalethMiguelMoraleTroya9/6 -24/8<U+2764>
MostaMan<U+2764>TitoRojas<U+2764>McKiller<U+2764>  ValerySofia<U+2764>"
33737,@tutorsena parce usted que hace cuando va en un carro sobre un puente empieza a gritar o qué,es,2.4935915,-76.261024,city,Colombia,43050208.0,137059347,17190,False,ud,Sat Aug 29 23:02:34 +0000 2015,"Bogotá, Colombia","Arquitecto, fotógrafo, viajero, meme generator, travel dealer. Clásicos de la Arquitectura Archdaily. dangamboa@larepuvlica.com"
33739,@alxxadra gente bocona y lambona como ud,es,4.262283503,-74.24367099999999,city,Colombia,2193412180.0,327523916,103,False,ud,Sat Aug 29 23:04:09 +0000 2015,sancris...,
33740,@maudiaz34 q mas viejo mao si compa camellando y ud que como va todo,es,10.95807288,-74.849933,city,Colombia,3125642068.0,304511697,39,False,ud,Sat Aug 29 23:04:35 +0000 2015,Santa Marta,"Ingeniero de Sistemas, Empresario independiente, aficionado del fútbol y recientemente del Squash, Miembro del equipo de fútbol de Ingenieros Bengalí"
33741,@granchi4 usted verá que hace con su dedo y si le gusta es su dicha pero se debe presionar a ese sinvergüenza y esa es la mas efectiva,es,5.056934001,-75.560285,city,Colombia,138059230.0,206960233,47,False,ud,Sat Aug 29 23:05:58 +0000 2015,COLOMBIA,
33749,sabía usted que todo en la vida se devuelve @nicolasmaduro,es,8.075581893999999,-72.4770928,city,Colombia,,394172524,696,False,ud,Sat Aug 29 23:14:39 +0000 2015,"Cúcuta, Colombia ",Nicolás Riera ~ China Suárez ~ Lali Esposito ~ Demi Lovato <U+2605> NICEUGE<U+2661> LALEUVATIC<U+2606> @bloodchinita #CancherasDeEuge #LaliTeamColombia
33750,@perico12389 jajajajajajaja no perico y usted,es,6.174511496,-75.6365725,city,Colombia,3131477080.0,1654095685,846,False,ud,Sat Aug 29 23:14:54 +0000 2015,,"All we need is love, All we need is hate."
33752,@beliebermaryen ajajaj sapa usted por qué es tan copiona no tiene otra forma de defenderse ah verdad que usted no tiene neuronas,es,3.5704285039999997,-76.3486225,city,Colombia,1058249528.0,442128982,2062,False,ud,Sat Aug 29 23:16:32 +0000 2015,Somewhere I Belong. ,
33754,@99sadness21 venga y me besa la sonrisa porque usted es la que la provoca venga 3,es,4.262283503,-74.24367099999999,city,Colombia,969030824.0,969030824,3244,False,ud,Sat Aug 29 23:16:42 +0000 2015,,"¿Qué haces cuando lo único que te hace sentir bien, está mal?"
33761,@porgonorrea yo sere siempre feliz desde que usted este conmigo,es,4.836572499,-74.056297,city,Colombia,2686070048.0,2885026599,1370,False,ud,Sat Aug 29 23:21:48 +0000 2015,<U+2192>Edwin Laureano Rosa Vasquez<U+2190>,"Prometiste Que No Te Volverias A Cortar 

Dije mal<U+270A> <U+10E6>Falsas Promesas<U+10E6>"
33762,@bellathorne162 si usted lo dice,es,5.056934001,-75.560285,city,Colombia,2795976729.0,2245954183,1442,False,ud,Sat Aug 29 23:22:15 +0000 2015,"Manizales, Caldas ",Canta-autora. #PERFECTA LIRICAL- 3013298903
33773,@jorgeyo1948 s ud es el de la fotodebe tener cerebro reblandecido por la mermelada o por ser prepago mamerto que lastima parece buena gente,es,6.270882997999999,-75.619213,city,Colombia,2648463520.0,1544111030,1463,False,ud,Sat Aug 29 23:39:44 +0000 2015,,
33775,@ana981024 @desjcr que le da a usted diciéndole tonta a daira jajajaja,es,4.909635999,-74.0487635,city,Colombia,562339820.0,537614453,1352,False,ud,Sat Aug 29 23:41:08 +0000 2015,Colombia,"''De la mano de Dios todo es posible''. 
Colombia"
33779,@iarbelaez7 usted ni me dijo feliz cumpleaños chismosa,es,6.360579502999999,-75.606961,city,Colombia,2371378156.0,384670659,234,False,ud,Sat Aug 29 23:42:37 +0000 2015,,VCSVMELP<U+265B>
33781,@pauukztro en la casa y usted,es,4.262283503,-74.24367099999999,city,Colombia,598502799.0,1624078669,991,False,ud,Sat Aug 29 23:46:42 +0000 2015,Colombia ~ Tolima,Sin ilusiónes la vida es más fácil de llevar.
33791,acá en @tuluá me dan ganas de decir usted no sabe quien soy yo,es,4.0243190030000004,-76.178387,city,Colombia,,1001653322,273,False,ud,Sat Aug 29 23:55:11 +0000 2015,Cali ,"Just Dance and Be Happy!  
Administradora de Empresas
Esp. M.E"
33792,@kennedykanelita jajaja como usted le gusta son las fotos de jupiter jajajajajajajajajaj,es,2.437771999,-76.6415,city,Colombia,169169817.0,3349081,6109,False,ud,Sat Aug 29 23:55:13 +0000 2015,Popayán - Bogotá - Miami,"«You Get What You Give» como filosofía de vida. :) I'm not expert, but I try it Millonarios FC. Web Developer, Ubuntu. 98% System Engineer"
33794,@lastenga jajajajaja parido dejé los celos que pa ud también tengo jajajaja,es,4.262283503,-74.24367099999999,city,Colombia,3349081.0,169169817,3372,False,ud,Sat Aug 29 23:56:04 +0000 2015,Bogota- Raccoon City,"@DavidGuetta // Kanelita @P_D_B_27 // Futbol @RealMadrid #Madridista #HalaMadrid @NacionalOficial  #Verdolaga #SDVSF 
https://instagram.com/kennedykanelita"
33800,@eltiempo señora ministra usted es colombianasabe donde queda cucuta o de que nacionalidad es,es,7.063666499,-73.0964135,city,Colombia,9633802.0,1284585145,3,False,ud,Sat Aug 29 23:59:29 +0000 2015,Colombia,"GRACIAS DIOS  MIO  POR DARME TODOS LOS DIAS  LA VIDA , Y CAPACIADAD DE TRANSFORMAR EL MUNDO"
33806,@juanmansantos estimado presidente santo acuerdece y pongase usted mismo al frente de los desplazado que vienen de venezuela,es,8.299532998,-75.583163,city,Colombia,64839766.0,967778754,70,False,ud,Sun Aug 30 00:04:55 +0000 2015,,
33807,@carylm411 @jerafervas @juanmanuel1347 @4fchavez2021 @ojovene el hecho d todo suba d precio tiene lógica para ud,es,1.075555498,-77.170498,city,Colombia,334648912.0,615737957,183,False,ud,Sun Aug 30 00:05:31 +0000 2015,Bogotá D. C. ,"Abogado, Lector, poeta de quien me inspira, cinéfilo, luchador incansable, politologo, turista eterno y melómano"
33811,@pinedajuanita15 a usted le dio pena venir a mi casa así que muerase,es,6.360579502999999,-75.606961,city,Colombia,2855131883.0,384670659,234,False,ud,Sun Aug 30 00:07:07 +0000 2015,,VCSVMELP<U+265B>
33812,señor presidente @juanmansantos para ud los niños wayúu son o nó colombianos,es,4.262283503,-74.24367099999999,city,Colombia,,1861062565,1261,False,ud,Sun Aug 30 00:07:55 +0000 2015,,
33815,@pepejmt le repito no es la forma como debieron hacer las deportaciones y listo eso molesta una cosa usted solo habla de extracción,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 01:11:26 +0000 2015,,
33822,@pepejmt pepe a usted no lo escucho hablar como su gobierno de paramilitares que son delincuentes como farc y arreglar tasa cambio,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 01:14:03 +0000 2015,,
33823,@nicolasmaduro usted no es hijo de chavez es el yerno además inculto abyecto y sindicalista usted refleja lo que sus padres le enseñaron,es,7.144792999,-73.132697,city,Colombia,1252764865.0,2376692051,57,False,ud,Sun Aug 30 01:14:24 +0000 2015,"Bucaramanga, Santander","Soy una mujer con muchas ganas, deseos y sueños en dejar huella con lo que hago, soy muy valiosa y por ende la humanidad lo es también para mí."
33824,alcalde @enriquepenalosa que opinión tiene usted acerca de las motos eléctricas @zeromc @zerocolombia,es,4.262283503,-74.24367099999999,city,Colombia,108717093.0,925580726,116,False,ud,Sun Aug 30 01:14:45 +0000 2015,Bogotá D.C. - Colombia,"Estudio Mecatrónica en ETITC. CEO de Flashing T-Shirts Colombia. Mis comentarios solo reflejan mi desocupe, nada mas!"
33826,no todo vale excandidato @oizuluaga usted no puede andar llamando a votar por el cd por ser santos aliado de las farc y de maduro,es,4.262283503,-74.24367099999999,city,Colombia,,47672271,4094,False,ud,Sun Aug 30 01:15:21 +0000 2015,Bogota Colombia,Creo en la bondad en las personas. En el poder de la conversación. En la naturaleza sabia que nos enseña. Podemos hacer la Paz juntos. Ubuntu.
33827,mejores amigo @s eso para usted ya vale mierda,es,4.262283503,-74.24367099999999,city,Colombia,,2606842689,395,False,ud,Sun Aug 30 01:16:49 +0000 2015,,
33828,@jmanzanarezvtv @dcabellor usted muy pronto sabrá qué es la humillación el que ríe de último ríe mejor hijo del demonio,es,7.144792999,-73.132697,city,Colombia,3226856097.0,2376692051,57,False,ud,Sun Aug 30 01:17:12 +0000 2015,"Bucaramanga, Santander","Soy una mujer con muchas ganas, deseos y sueños en dejar huella con lo que hago, soy muy valiosa y por ende la humanidad lo es también para mí."
33829,mejores amig @s eso para usted ya vale mierda,es,4.262283503,-74.24367099999999,city,Colombia,,2606842689,395,False,ud,Sun Aug 30 01:17:59 +0000 2015,,
33830,@pepejmt usted sabe nosotros odiamos a las farc y usted conoce el afecto del chavismo a favor de esos terroristas,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 01:18:11 +0000 2015,,
33831,@jerafervas @carylm411 @4fchavez2021 @ojovene ud como llama a dejar la economía en manos d dios proveerá eso deja muco q pensar,es,1.075555498,-77.170498,city,Colombia,1434239540.0,615737957,183,False,ud,Sun Aug 30 01:18:27 +0000 2015,Bogotá D. C. ,"Abogado, Lector, poeta de quien me inspira, cinéfilo, luchador incansable, politologo, turista eterno y melómano"
33834,@jerobledo @mjsarmientoa clara usted sabe lo que significa probogota de don pardo peñaloza y el pachito paraquito,es,4.262283503,-74.24367099999999,city,Colombia,268322810.0,322409741,22,False,ud,Sun Aug 30 01:20:21 +0000 2015,BOGOTA-COLOMBIA,"FILOSOFO,TEOLOGO,ECOLOGIISTA, EDUCADOR..."
33836,@fabianortizguti jajajajajajajajajajajajaajajajajajajajajajajajajajajaja dizque juicioso usted,es,7.144792999,-73.132697,city,Colombia,1001744995.0,425468433,267,False,ud,Sun Aug 30 01:22:46 +0000 2015,,snap: nataliam11_0
33844,@piedadcordoba en pasto están viniendoecuatorianos a llevar toda clase de productos entonces según ud debemos sacarlos y cerrar frontera,es,1.075555498,-77.170498,city,Colombia,34798360.0,202456412,16,False,ud,Sun Aug 30 01:28:32 +0000 2015,,
33846,@brayanele gracias a usted elecillo nunca tristes solo cuescas y caras felices gracias por todo,es,4.262283503,-74.24367099999999,city,Colombia,391056492.0,2414292053,230,False,ud,Sun Aug 30 01:31:36 +0000 2015,Bogota ,
33847,@juliancmendez y usted que habla tanto le va a quedar medio difícil,es,4.812912999,-75.73750600000001,city,Colombia,465173322.0,386786313,422,False,ud,Sun Aug 30 01:31:42 +0000 2015,Colombia  ,"Venas de artista, derramando sangre de escritor | ARRIERAS RUGBY CLUB |"
33848,@lisauragomez ud debe tener amigas lindas porq aja jajaja,es,7.063666499,-73.0964135,city,Colombia,43446816.0,1209193555,140,False,ud,Sun Aug 30 01:32:09 +0000 2015,,Estudiante de psicología
33850,@juanmansantos señor precidente por favor ayude a esas personas usted es el unico que puede no los deje solos no se olvide de ellos,es,4.0243190030000004,-76.178387,city,Colombia,64839766.0,2221846111,300,False,ud,Sun Aug 30 01:32:48 +0000 2015,,
33853,@antiimperios21 @julianlpr @nicolasmaduro ud nos esta mamando gallo,es,4.7651385,-74.135879,city,Colombia,495523355.0,128267877,2209,False,ud,Sun Aug 30 01:34:43 +0000 2015,Bogota ,"Católico, Mariano, Uribista, Ingeniero de Sistemas.
Camaras Ip, Telefonia IP, Millos el mas veces campeòn"
33854,@helenagoez ñera usted no comió sal a mi no me venga con cuentosusted se metió severo viaje,es,6.270882997999999,-75.619213,city,Colombia,137765671.0,1439877685,145,False,ud,Sun Aug 30 01:35:13 +0000 2015,,"Su risa eliminaba cualquier tristeza. Era rara aveces,pero me alegraba la vida."
33855,@teog29 usted se lo merese primo dios te bendiga,es,4.262283503,-74.24367099999999,city,Colombia,451075784.0,3383452829,13,False,ud,Sun Aug 30 01:35:17 +0000 2015,,
33856,@fatimarg23 oiga usted se está pasando de lo buena,es,2.7372804989999997,-75.894363,city,Colombia,308192101.0,2865664541,64,False,ud,Sun Aug 30 01:35:47 +0000 2015,"Huila, Colombia","modelo 88, internado de toez, reservista bapom 13."
33858,retweeted @petrogustavo la que llaman mala gerencia de bogotá humana hizo crecer en 33 la etb la empresa de la que usted es propietario,es,4.262283503,-74.24367099999999,city,Colombia,,255299017,884,False,ud,Sun Aug 30 01:37:47 +0000 2015,Colombia,"Defensora Derechos Humanos.Observador@s Derechos Humanos y ParaPolítica en la Sala Penal Corte Suprema Justicia. 
Blog: http://t.co/iX18ZoqdyJ"
33862,@srkuniverseco buenas noches buenas tardes y buenos días siempre para usted y su familia es un deseo permanente de sus fans en colombia,es,6.270882997999999,-75.619213,city,Colombia,2473309478.0,295424838,24,False,ud,Sun Aug 30 01:39:02 +0000 2015,,
33866,@rafaelpardo muy oportunista ud ahora resulta q se preocupa por los animales,es,4.262283503,-74.24367099999999,city,Colombia,21938850.0,122530299,2711,False,ud,Sun Aug 30 01:43:04 +0000 2015,"Bogotá, Colombia","Petrista y antiuribista! Santafereña, amante de los animales. Madre y esposa!"
33869,@osazamorano @matutobe @oizuluaga juego limpio doctor zuluaga se dice de usted que es decente que estar en ese partido no lo contamine,es,4.262283503,-74.24367099999999,city,Colombia,792580765.0,47672271,4094,False,ud,Sun Aug 30 01:45:38 +0000 2015,Bogota Colombia,Creo en la bondad en las personas. En el poder de la conversación. En la naturaleza sabia que nos enseña. Podemos hacer la Paz juntos. Ubuntu.
33879,@fastidiosa16 agg parce que mamera que usted empieza asi,es,4.262283503,-74.24367099999999,city,Colombia,2273728632.0,605583171,647,False,ud,Sun Aug 30 02:00:58 +0000 2015,,22'02The best13//<U+270C>04
33891,@petrogustavo su #twitter es defensivo publicitario evidentemente usted va mejor en @senadogovco gobernar no es su fuerte @ricarospina,es,4.262283503,-74.24367099999999,city,Colombia,49849732.0,133697630,284,False,ud,Sun Aug 30 02:08:17 +0000 2015,,Reservado para mi catarsis. Ésto lo dice todo? espero...
33893,@isabelle98vm yo le dijeeeeeeeeeeee que en secretico que asi es mejor y véala usted como cosa rara siguiendome la contraria,es,6.270882997999999,-75.619213,city,Colombia,2361096972.0,3095686611,699,False,ud,Sun Aug 30 02:08:27 +0000 2015, Alemania.,Horrocruxes.
33895,@hugoalvarez10 que gusto tiempo sin saber de usted mijo,es,4.812912999,-75.73750600000001,city,Colombia,2298452621.0,528592318,915,False,ud,Sun Aug 30 02:09:00 +0000 2015,"Pereira, Risaralda, Colombia",Periodista
33897,@cafamoficial asignenacertadamnt mujercafam no es posible q vecinos tengamos q soportar mala convivencia bajo elud no sabe quién soy yo,es,4.262283503,-74.24367099999999,city,Colombia,2342245458.0,217133681,63,False,ud,Sun Aug 30 02:09:59 +0000 2015,,
33906,siempre pensando en ud @mashirafael,es,1.075555498,-77.170498,city,Colombia,,576557905,291,False,ud,Sun Aug 30 02:16:27 +0000 2015,Ibarra,"enfocada, feliz con lo que hago, madre . 100% revolucionaria jamas sumisa"
33907,@bezuip01 usted lo que tiene es hambre como no comen para q papel hijienico metase el dedo hpta veneco jajaj,es,4.262283503,-74.24367099999999,city,Colombia,286794282.0,286794282,165,False,ud,Sun Aug 30 00:09:11 +0000 2015,,
33919,mija usted que estudió filosofía venga y me limpia las porcelanas de la sala @mariacriss25,es,6.3786420029999995,-75.463902,city,Colombia,,97533809,677,False,ud,Sun Aug 30 00:17:47 +0000 2015,Medellín,"Profesor Licenciado en Humanidades, Lengua Castellana; Liberal, buen lector, amante de la Literatura Rusa, aficionado al cine, las motos y la comida italiana..."
33922,@maxcalderoncal quien mas para ser diputado de sucre que usted un hombre q ama y adora nuestro departamento por eso este 2510 vota #u52,es,9.153207002,-75.3566865,city,Colombia,3389963699.0,270030791,15,False,ud,Sun Aug 30 00:19:46 +0000 2015,,
33926,@velandia21 no qué le pasa niña usted solo piensa en eso por eso es que el mundo está como está rekpacir y medítlo,es,4.262283503,-74.24367099999999,city,Colombia,386841936.0,273113282,2737,False,ud,Sun Aug 30 00:20:52 +0000 2015,Bogota,"Instagram: garcia_alejandra_ Snapechat: eninglishplisss. 
I @BloodySuicide_ U <U+2764>."
33943,@untalcaballo ains usted como siempre,es,7.144792999,-73.132697,city,Colombia,341547619.0,282252943,507,False,ud,Sun Aug 30 00:38:32 +0000 2015,"Bucaramanga, Colombia.",Stay high.
33944,@carolinadiana0 agregueme ud 3134534568,es,8.693136167999999,-72.77541667,city,Colombia,421549246.0,267868526,371,False,ud,Sun Aug 30 00:40:07 +0000 2015,Colombia,"Atletico Nacional Mi único & Verdadero Amor. Tibú, Norte De Santander. BBM: 55F644FE ; Whatsapp : 3134534568"
33945,@gladysbecerra1 @fersol101150 @sofia444daniela ojo @juanmansantos farc cuba y maduro tienen agenda común usted es tonto útil o es cómplice,es,6.270882997999999,-75.619213,city,Colombia,612710896.0,141066346,3755,False,ud,Sun Aug 30 00:40:50 +0000 2015,"Caldas,Medellín,Ebéjico",Esposo de una flor y padre de dos maravillas. Distribuidor Independiente Herbalife. Respeto por los animales
33946,@isabelavilla10 mire dm y usted fue la que no me respondio,es,6.174511496,-75.6365725,city,Colombia,2784711505.0,2688663115,660,False,ud,Sun Aug 30 00:41:40 +0000 2015,,"Thug Life, Tupac Amaru Shakur,13/09/96"
33947,@lisethcampos usted es una mujer hermosa no diga pendejadas te amo a mi me enamoras,es,6.934080002000001,-73.0424375,city,Colombia,1370806688.0,493259303,62,False,ud,Sun Aug 30 00:41:44 +0000 2015,B/manga,mauricio ortiz
33949,@disturbiosa es que usted es un marica que se vive jodiendo y metiéndose la uña,es,4.262283503,-74.24367099999999,city,Colombia,2510690810.0,188493472,2200,False,ud,Sun Aug 30 00:42:18 +0000 2015,16/12/12 .,"Mas que un equipo es una pasion, MILLONARIOS F.C Canserbero"
33950,@pepejmt usted lo acaba de decir viejo hay problemas no lo negamos pero mi pregunta es usted no vio las imágenes de la gente cruzando río,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 00:42:39 +0000 2015,,
33951,@akenatton3 @elarchivista @danielsanin1 @santostrafuga1 ojo santos venezuela cuba y farc tienen agenda común usted es idiota o cómplice,es,6.270882997999999,-75.619213,city,Colombia,2757511621.0,141066346,3755,False,ud,Sun Aug 30 00:44:02 +0000 2015,"Caldas,Medellín,Ebéjico",Esposo de una flor y padre de dos maravillas. Distribuidor Independiente Herbalife. Respeto por los animales
33954,@esdecachacos y dejó tirada nuestra investigación de las cuentas fakes que tenemos en la mirausted y yo sabemos cuales,es,8.595296501,-75.9554105,city,Colombia,2865714621.0,516673596,3993,False,ud,Sun Aug 30 00:45:26 +0000 2015,Colombia....COSTEÑA ,No confio en la gente morronga....si usted es así no me siga que esta cuenta contiene material que puede herir su susceptibilidad.... Instagram @VIVIANNATORRES
33955,oiga @calentadodefrijoles usted es lo mejor de la vida,es,4.262283503,-74.24367099999999,city,Colombia,,2911395851,1077,False,ud,Sun Aug 30 00:45:27 +0000 2015,"Bogotá, Colombia",No necesitamos cojones los ovarios son muy fuertes.
33956,@tatahurta @mointernationa @biolucho2005 y ud que hacía allá no creo que rezando porque no tiene religión y entonces,es,4.262283503,-74.24367099999999,city,Colombia,2261312163.0,2531717126,416,False,ud,Sun Aug 30 00:47:31 +0000 2015,,
33957,@helenordonez @generalsandrita @dimiru @doctorfausto ojo santos farc cuba y venezuela tienen agenda comúnusted es tonto útil o cómplice,es,6.270882997999999,-75.619213,city,Colombia,278751411.0,141066346,3755,False,ud,Sun Aug 30 00:48:08 +0000 2015,"Caldas,Medellín,Ebéjico",Esposo de una flor y padre de dos maravillas. Distribuidor Independiente Herbalife. Respeto por los animales
33961,@carylm411 @jerafervas @juanmanuel1347 @4fchavez2021 @ojovene y esto venezuela por allí sale ud jajaja,es,1.075555498,-77.170498,city,Colombia,334648912.0,615737957,183,False,ud,Sun Aug 30 00:49:24 +0000 2015,Bogotá D. C. ,"Abogado, Lector, poeta de quien me inspira, cinéfilo, luchador incansable, politologo, turista eterno y melómano"
33964,@jdavidoc @canalhumo oiga humo usted es mentiroso,es,8.595296501,-75.9554105,city,Colombia,283083850.0,516673596,3994,False,ud,Sun Aug 30 00:50:10 +0000 2015,Colombia....COSTEÑA ,No confio en la gente morronga....si usted es así no me siga que esta cuenta contiene material que puede herir su susceptibilidad.... Instagram @VIVIANNATORRES
