,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
3947,no corras por personas que no se animan ni a caminan por ti y solo están por interés a tu lado enseñanza del día,es,10.95807288,-74.849933,city,Colombia,,253575561,1211,FALSE,tu,Mon Jul 27 22:23:52 +0000 2015,"Barranquilla, CO. ","['peter', 'manjarres', 'y', 'sergio', 'luis', 'rodriguez', 'estudiante', 'de', 'medicina', 'soy', 'de', 'la', 'tierra', 'donde', 'nacen', 'los', 'mejores', 'atardeceres', 'mi', 'guajirau', '2764ufe0f']"
3958,@luceromexico viendo #std y me da como la lloradera no puedo creer que ya son 5 años q x esta historia conocí de ti,es,4.262283503,-74.243671,city,Colombia,94900238,108772542,1626,FALSE,tu,Mon Jul 27 22:31:23 +0000 2015,Bogotá ,"['estudiante', 'comunicación', 'social', 'amante', 'de', 'la', 'vida', 'soñadora', 'y', 'feliz', 'no', 'es', 'por', 'presumir', 'pero', 'soy', 'colombiana']"
3991,un amigo verdadero no estará de acuerdo contigo solamente para hacerte feliz siempre te dirá la verdad sin importar cuán mala sea,es,11.2312007,-72.994963,city,Colombia,,550535784,2973,FALSE,tu,Mon Jul 27 22:44:57 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4016,no dejo de fumar y no puedo dormir y en medio de mi soledad sigo pensando en ti,es,1.747226998,-75.6358305,city,Colombia,,3142332435,39,FALSE,tu,Mon Jul 27 22:58:57 +0000 2015,,"['estudiante', 'de', 'derecho', 'colombia']"
4035,no me acostumbrare a estar sin ti mi nachita,es,5.038591498,-74.015434,city,Colombia,,1293009049,117,FALSE,tu,Mon Jul 27 23:09:58 +0000 2015,,"['nunca', 'dejes', 'de', 'amar', 'ni', 'de', 'soñar', 'porque', 'es', 'lo', 'que', 'te', 'pone', 'en', 'pie', 'estudiante', 'de', 'administración', 'de', 'empresas']"
4046,nadie nunca nadie sentirá lo que por ti yo siento,es,4.262283503,-74.243671,city,Colombia,,398348277,300,FALSE,tu,Mon Jul 27 23:15:19 +0000 2015,"Bogotá, Colombia","['estudiante', 'ciencias', 'del', 'deporte', 'universidad', 'de', 'cundinamarca', 'hijo', 'de', 'dios']"
4086,y yo que no creía en el amor y llegaste tú,es,4.262283503,-74.243671,city,Colombia,,186609304,3183,FALSE,tu,Wed Jul 29 11:03:11 +0000 2015,Biodegradable.,"['estudiante', 'de', 'fisioterapia', 'ng', 'lc']"
4100,la gente más importante para ti es esa que te quiere hasta cuando ni tú mismo te soportas,es,11.2312007,-72.994963,city,Colombia,,550535784,2972,FALSE,tu,Wed Jul 29 11:26:10 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4103,cuando estás arriba tus amigos saben quién eres cuando estás abajo tú sabes quiénes son tus amigos,es,11.2312007,-72.994963,city,Colombia,,550535784,2972,FALSE,tu,Wed Jul 29 11:28:34 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4104,el peor sentimiento no es estar solo es ser olvidado por alguien que tú nunca vas a olvidar,es,11.2312007,-72.994963,city,Colombia,,550535784,2972,FALSE,tu,Wed Jul 29 11:31:28 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4106,lo peor que puedes hacer en tu vida es esperar por alguien que no esperaría por ti,es,11.2312007,-72.994963,city,Colombia,,550535784,2972,FALSE,tu,Wed Jul 29 11:34:13 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4141,empieza por hacer lo más difícil perdonarte a ti mismo spiderman 3,es,4.0882915,-73.4704055,city,Colombia,,143488848,277,FALSE,tu,Wed Jul 29 12:37:46 +0000 2015,Villavicencio - Meta-Colombia,"['estudiante', 'ingeniería', 'ambiental', 'd', 'primero', 'dios', 'enamorada', 'de', 'mi', 'familia', 'y', 'siempre', 'de', 'la', 'mano', 'de', 'dios', 'd']"
4169,es normal revisar sus redes sociales y que se te acelere el corazón por la tonta idea de que sus comentarios son para ti,es,4.7273025,-74.213188,city,Colombia,,241543410,107,FALSE,tu,Tue Jul 28 22:13:48 +0000 2015,,"['broker', 'inmobiliario', 'asesor', 'comercial', 'bailarín', 'amateur', 'pro', 'estudiante', 'de', 'negocios', 'internacionales', 'd', 'the', 'way', 'you', 'make', 'me', 'feel', 'ac']"
4176,dentro de mi semillas tengo de tiu 263a,es,4.262283503,-74.243671,city,Colombia,,157697937,307,FALSE,tu,Tue Jul 28 22:19:11 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4179,sin ti mis dias son muy fríos,es,4.262283503,-74.243671,city,Colombia,,157697937,308,FALSE,tu,Tue Jul 28 22:20:54 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4201,me encanta verte tenerte abrazarte cuando estoy a un lado de ti todo lo bueno de mi florece,es,4.262283503,-74.243671,city,Colombia,,157697937,312,FALSE,tu,Tue Jul 28 22:29:30 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4204,hoy rompí un vidrio y me dijeron que en que estaba pensando y si les dije que en ti como siempre,es,4.262283503,-74.243671,city,Colombia,,242425199,2086,FALSE,tu,Tue Jul 28 22:30:53 +0000 2015,Bogotá - Colombia ,"['estudiante', 'de', 'arquitectura', 'hincha', 'del', 'mejor', 'equipo', 'de', 'colombia', 'el', 'deportes', 'tolima']"
4215,no te fallare contigo yo quiero envejecer,es,4.262283503,-74.243671,city,Colombia,,157697937,314,FALSE,tu,Tue Jul 28 22:39:01 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4235,@jovenparamorir me puedes decir san felipe jajaa mentirash como quieras de ti acepto lo que sea ° u °,es,6.270882998,-75.619213,city,Colombia,270683441,201515412,2855,FALSE,tu,Tue Jul 28 22:47:49 +0000 2015,"Barbosa, Antioquia","['u264au264b', 'dizque', 'un', 'estudiante', 'ejemplar', '#udea', 'edm', 'mucho', 'edm', 'u26a1']"
4271,tú no estás tan lejos yo no estoy tan lejos seguro verdad,es,5.056934001,-75.560285,city,Colombia,,224711246,0,FALSE,tu,Thu Jul 30 01:00:50 +0000 2015,,"['estudiante', 'de', 'diseño', 'visual', 'universidad', 'de', 'caldas', 'bailarina', 'de', 'danzas', 'orientales', 'en', 'agrupación', 'mapanare', 'dance', 'troupe']"
4274,tú no estás tan lejos verdad yo no estoy tan lejos seguro seguro,es,5.056934001,-75.560285,city,Colombia,,224711246,0,FALSE,tu,Thu Jul 30 01:01:19 +0000 2015,,"['estudiante', 'de', 'diseño', 'visual', 'universidad', 'de', 'caldas', 'bailarina', 'de', 'danzas', 'orientales', 'en', 'agrupación', 'mapanare', 'dance', 'troupe']"
4276,tú no estás tan lejos verdad yo no estoy tan lejos seguro,es,5.056934001,-75.560285,city,Colombia,,224711246,0,FALSE,tu,Thu Jul 30 01:01:37 +0000 2015,,"['estudiante', 'de', 'diseño', 'visual', 'universidad', 'de', 'caldas', 'bailarina', 'de', 'danzas', 'orientales', 'en', 'agrupación', 'mapanare', 'dance', 'troupe']"
4325,una forma de perder la dignidad es que pase la persona que te gusta y te diga que estás linda y tú le respondas bien,es,4.262283503,-74.243671,city,Colombia,,302836428,79,FALSE,tu,Thu Jul 30 01:17:31 +0000 2015,Colombia,"['estudiante', 'de', 'psicología', 'apasionada', 'por', 'la', 'música', 'y', 'la', 'lectura', 'en', 'especial', 'poesía']"
4337,es aterrador como las personas que fueron tan cercanas a ti se convierten tan rápido en extraños,es,5.056934001,-75.560285,city,Colombia,,224711246,0,FALSE,tu,Thu Jul 30 01:23:17 +0000 2015,,"['estudiante', 'de', 'diseño', 'visual', 'universidad', 'de', 'caldas', 'bailarina', 'de', 'danzas', 'orientales', 'en', 'agrupación', 'mapanare', 'dance', 'troupe']"
4342,es aterrador cómo personas que fueron tan cercanas a ti se convierten tan rápido en extraños,es,5.056934001,-75.560285,city,Colombia,,224711246,0,FALSE,tu,Thu Jul 30 01:24:26 +0000 2015,,"['estudiante', 'de', 'diseño', 'visual', 'universidad', 'de', 'caldas', 'bailarina', 'de', 'danzas', 'orientales', 'en', 'agrupación', 'mapanare', 'dance', 'troupe']"
4349,sólo se que sin ti moriré lenta y dolorosamente pero bueno sólo quiero que seas feliz,es,4.262283503,-74.243671,city,Colombia,,111136789,109,FALSE,tu,Thu Jul 30 01:26:19 +0000 2015,Bogotá-Colombia,"['estudiante', 'de', 'ing', 'química', 'en', '@latadeo', 'amante', 'de', 'un', 'buen', 'café', 'y', 'de', 'la', 'poesía', 'en', 'la', 'vida', 'hay', 'cosas', 'difíciles', 'están', 'para', 'aceptarlas', 'y', 'hacernos', 'mas', 'fuertes']"
4353,daría cualquier cosa por estar siempre junto a ti y verte sonreír,es,4.262283503,-74.243671,city,Colombia,,363377283,481,FALSE,tu,Thu Jul 30 01:27:21 +0000 2015,Bogotá.Colombia,"['instagram', 'majogomezp', 'vicente', 'garcía', 'estudiante', 'de', 'ingeniería', 'ambiental']"
4356,darle consejos a alguien para que se sienta mejor cuando tú por dentro estás destrozado,es,4.262283503,-74.243671,city,Colombia,,782528508,81,FALSE,tu,Thu Jul 30 02:24:07 +0000 2015,Bogotá,"['soy', 'estudiante', 'de', 'comunicación', 'social', 'con', 'énfasis', 'editorial', 'de', 'la', 'pontificia', 'universidad', 'javeriana', 'voluntario', 'techo', 'colombiaárea', 'comunicación', 'organizacional']"
4363,yo decido tú no,es,8.595296501,-75.9554105,city,Colombia,,489558681,423,FALSE,tu,Thu Jul 30 02:25:55 +0000 2015,Montería - Colombia. ,"['estudiante', 'de', 'fisioterapiau', '2661', 'instagram', 'lauraverbel', '03']"
4400,entre las cosas que amo está dormir contigo,es,4.262283503,-74.243671,city,Colombia,,354041767,1535,FALSE,tu,Thu Jul 30 02:38:08 +0000 2015,Santa Fe de Bogotá,"['estudiante', 'de', 'medicina', 'universidad', 'el', 'bosque', 'mis', 'tweets', 'pueden', 'ser', 'nocivos', 'para', 'su', 'salud', 'mental', 'snapchat', 'marilynalejandr']"
4404,entre las cosas que amo esta la maravilla que es dormir contigo,es,4.262283503,-74.243671,city,Colombia,,354041767,1535,FALSE,tu,Thu Jul 30 02:38:28 +0000 2015,Santa Fe de Bogotá,"['estudiante', 'de', 'medicina', 'universidad', 'el', 'bosque', 'mis', 'tweets', 'pueden', 'ser', 'nocivos', 'para', 'su', 'salud', 'mental', 'snapchat', 'marilynalejandr']"
4420,fav si gasto mis minutos en ti,es,4.262283503,-74.243671,city,Colombia,,242425199,2085,FALSE,tu,Thu Jul 30 02:06:57 +0000 2015,Bogotá - Colombia ,"['estudiante', 'de', 'arquitectura', 'hincha', 'del', 'mejor', 'equipo', 'de', 'colombia', 'el', 'deportes', 'tolima']"
4433,#sientasemuyimportanteparami cuando dedique mi tiempo valioso para hablar contigo,es,7.063666499,-73.0964135,city,Colombia,,414035093,368,FALSE,tu,Thu Jul 30 02:10:41 +0000 2015,Bucaramanga,"['amarte', 'es', 'un', 'privilegio', 'daniela', 'povedau', '2764', 'los', 'sueños', 'en', 'las', 'manos', 'de', 'dios', 'están', 'seguros', 'estudiante', 'de', 'ingeniería', 'industrialu', '270c']"
4477,aprende que no vale la pena sufrir por alguien que es feliz sin ti,es,11.2312007,-72.994963,city,Colombia,,550535784,2960,FALSE,tu,Thu Jul 30 02:21:55 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4480,cuando alguien quiere hablar contigo de verdad te responde hasta los jajaja,es,11.2312007,-72.994963,city,Colombia,,550535784,2960,FALSE,tu,Thu Jul 30 02:22:43 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
4507,yo sólo tengo ojos pa ti,es,10.95807288,-74.849933,city,Colombia,,188902087,263,FALSE,tu,Thu Jul 30 00:18:11 +0000 2015,Fonseca ? Barranquilla,"['estudiante', 'de', 'ingeniería', 'diosu', '2665', 'instagram', 'kendrispe', 'madridista', 'por', 'siempre']"
4509,sigue adelante y que te importe una mierda lo que piensen los demás solo sigue adelante y haz lo que tengas que hacer por ti,es,4.262283503,-74.243671,city,Colombia,,157697937,343,FALSE,tu,Thu Jul 30 00:18:26 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4522,quiero ir a un lugar donde nunca haya estado y me gustaría ir contigo,es,4.262283503,-74.243671,city,Colombia,,157697937,343,FALSE,tu,Thu Jul 30 00:24:07 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
4564,#selfieparamario @soymarioruiz con mucho amorcito para tiu 2665u2665,es,4.262283503,-74.243671,city,Colombia,,223373084,85,FALSE,tu,Thu Jul 30 00:42:39 +0000 2015,,"['estudiante', 'de', 'psicología', 'aun', 'no', 'graduada', 'con', 'una', 'gran', 'facilidad', 'de', 'encantarle', 'a', 'las', 'personas', 'de', 'mi', 'alrededor', 'amándote', 'mi', 'dios', 'mr']"
4569,#selfieparamario @soymarioruiz con mucho amorcito para tiu 2665,es,4.262283503,-74.243671,city,Colombia,,223373084,85,FALSE,tu,Thu Jul 30 00:44:37 +0000 2015,,"['estudiante', 'de', 'psicología', 'aun', 'no', 'graduada', 'con', 'una', 'gran', 'facilidad', 'de', 'encantarle', 'a', 'las', 'personas', 'de', 'mi', 'alrededor', 'amándote', 'mi', 'dios', 'mr']"
4590,#seriaunmilagro que dejara de pensar sólo en ti,es,7.063666499,-73.0964135,city,Colombia,,414035093,369,FALSE,tu,Wed Jul 29 23:25:37 +0000 2015,Bucaramanga,"['amarte', 'es', 'un', 'privilegio', 'daniela', 'povedau', '2764', 'los', 'sueños', 'en', 'las', 'manos', 'de', 'dios', 'están', 'seguros', 'estudiante', 'de', 'ingeniería', 'industrialu', '270c']"
4592,#seriaunmilagro que dejarás de pensar sólo en ti,es,7.063666499,-73.0964135,city,Colombia,,414035093,369,FALSE,tu,Wed Jul 29 23:26:16 +0000 2015,Bucaramanga,"['amarte', 'es', 'un', 'privilegio', 'daniela', 'povedau', '2764', 'los', 'sueños', 'en', 'las', 'manos', 'de', 'dios', 'están', 'seguros', 'estudiante', 'de', 'ingeniería', 'industrialu', '270c']"
4605,@kattylozano eres tú,es,11.07346239,-73.92732164,city,Colombia,,1033461558,109,FALSE,tu,Wed Jul 29 23:32:04 +0000 2015,"Santa Marta, CO","['estudiante', 'de', 'contaduría', 'pública', 'soy', 'una', 'persona', 'imperfecta', 'con', 'un', 'dios', 'perfecto', 'fc', 'barcelona', 'u2665u2665', 'instagram', '@jonathanandre9', 'snapchat', '@tatan97']"
4613,votaría por ti mil veces #teamoalcaldepetro,es,4.262283503,-74.243671,city,Colombia,,3122512710,609,FALSE,tu,Wed Jul 29 23:34:39 +0000 2015,"Bogotá, Colombia","['tarántulas', 'love', 'estudiante', 'de', 'lic', 'en', 'ciencias', 'sociales', 'en', 'la', 'lucha', 'por', 'mi', 'país', 'juventud', 'rebelde']"
4617,tengo tantas ganas de ti,es,10.39044865,-75.5496353,city,Colombia,,830242262,228,FALSE,tu,Wed Jul 29 23:35:50 +0000 2015,Cartagena Colombia ,"['estudiante', 'de', 'contaduría', 'publica', 'udec']"
4624,una vez mas contigo amado león @ estadio metropolitano de techo for la equidad vs independiente santa fe,es,4.262283503,-74.243671,city,Colombia,,158965210,459,FALSE,tu,Wed Jul 29 23:39:26 +0000 2015,"Bogotá,D.C","['estudiante', 'de', 'administración', 'de', 'empresas', 'hcu', '2665', 'santa', 'fe', 'cuerpo', 'alma', 'y', 'corazónsmiledreamxxiu', '2665']"
4627,lo que necesita gusta de ti lo que me enamora de ti,es,10.95807288,-74.849933,city,Colombia,,435151753,201,FALSE,tu,Wed Jul 29 23:42:07 +0000 2015,colombia b/quilla,"['estudiante', 'de', 'ing', 'civil', 'cuc', 'fútbol', 'salir', 'de', 'parranda', 'mamar', 'gallo']"
4713,@gabipe93 tú yo soy bien despierto,es,2.120269,-75.572157,city,Colombia,1499573894,378764412,637,FALSE,tu,Thu Jul 30 02:53:21 +0000 2015,"Huila, Colombia","['el', 'amor', 'es', 'tan', 'bueno', 'que', 'hace', 'fuerte', 'hasta', 'al', 'más', 'malo', 'estudiante', 'de', 'música', 'futuro', 'estudiante', 'de', 'derecho', 'instagram', '@waltervillabon']"
4715,mi payasito unos días y ya quiero estar contigo @ bogotá colombia,es,4.262283503,-74.243671,city,Colombia,,187689490,62,FALSE,tu,Thu Jul 30 02:53:36 +0000 2015,,"['estudiante', 'de', 'economía', 'universidad', 'sergio', 'arboleda', 'whatsapp', '3204121831']"
4724,@natikahula nooo amorrr para ti no,es,4.262283503,-74.243671,city,Colombia,2809143099,106854302,124,FALSE,tu,Thu Jul 30 02:56:13 +0000 2015,Bogotá-Colombia,"['estudiante', 'de', 'comunicación', 'social', 'amante', 'de', 'la', 'escritura', 'y', 'por', 'supuesto', 'del', 'fútbol', '19', 'de', 'abril']"
4760,@pauladm ajajaja dale creo que yo tengo algo escrito por ti en papelito de nugget ajajaj,es,4.262283503,-74.243671,city,Colombia,279309636,270337658,373,FALSE,tu,Thu Jul 30 03:08:26 +0000 2015,Rolandia,"['snapchat', 'karencitacosta', 'estudiante', 'de', 'derecho']"
4771,yo necesito de ti,es,6.270882998,-75.619213,city,Colombia,,3342759837,28,FALSE,tu,Thu Jul 30 03:15:16 +0000 2015,,"['estudiante', 'gestion', 'administrativa', 'bonito', 'recuerdo', 'de', 'tu', 'corazon', '88', '18']"
4830,andrea y tú ya tienes grupo si me voy a hacer con nancy son muy amigas cierto,es,6.448029002,-73.2685195,city,Colombia,,2392884078,157,FALSE,tu,Thu Jul 30 01:37:37 +0000 2015,"Bucaramanga, Santander","['el', 'tiempo', 'de', 'dios', 'es', 'perfectou', '2764', 'estudiante', 'de', 'administración', 'de', 'empresas', 'snapchat', 'e', 'instagram', 'andrepardob']"
4831,tú amor para mi me es necesario,es,4.262283503,-74.243671,city,Colombia,,363377283,481,FALSE,tu,Thu Jul 30 01:38:01 +0000 2015,Bogotá.Colombia,"['instagram', 'majogomezp', 'vicente', 'garcía', 'estudiante', 'de', 'ingeniería', 'ambiental']"
4843,algo mejor que dormir dormir contigo,es,10.3244505,-73.463286,city,Colombia,,761795557,1019,FALSE,tu,Thu Jul 30 01:42:21 +0000 2015,"Valledupar, Cesar","['estudiante', 'de', 'derecho', 'areandina']"
4851,no te alcanzas a imaginar lo feliz y completo que me siento a tu lado contigo lo tengo todo no me falta nada te amo señora de carrillo,es,4.262283503,-74.243671,city,Colombia,,231159310,100,FALSE,tu,Thu Jul 30 01:45:23 +0000 2015,"Bogotá, Colombia","['whatsapp', '3105631397', 'saludu', '2665u2665', 'estudiante', 'de', 'enfermeria', 'de', 'la', 'universidad', 'manuela', 'beltran']"
4857,desde que me di cuenta que me sentí así por ti di lo que más pude y ahora no volveré a caer porque no hay nada peor en este mundo,es,4.262283503,-74.243671,city,Colombia,,111136789,109,FALSE,tu,Thu Jul 30 01:46:20 +0000 2015,Bogotá-Colombia,"['estudiante', 'de', 'ing', 'química', 'en', '@latadeo', 'amante', 'de', 'un', 'buen', 'café', 'y', 'de', 'la', 'poesía', 'en', 'la', 'vida', 'hay', 'cosas', 'difíciles', 'están', 'para', 'aceptarlas', 'y', 'hacernos', 'mas', 'fuertes']"
4861,pasan los días y sólo me enamoro más de ti no me voy a querer ir #bogota c,es,4.262283503,-74.243671,city,Colombia,,287525451,39,FALSE,tu,Thu Jul 30 01:48:05 +0000 2015,Chihuahua,"['me', 'quejo', 'de', 'muchas', 'cosas', 'viajero', 'estudiante', 'de', 'ingeniería']"
4886,@aracelyarambula ya vote por ti hermosa eres la mejor desde colombia,es,6.270882998,-75.619213,city,Colombia,78384881,2404879447,28,FALSE,tu,Thu Jul 30 01:56:19 +0000 2015,bogota,"['estudiante', 'amo', 'los', 'animales', 'me', 'gusta', 'pasear', 'tener', 'amigo', 'y', 'disfrutar', 'de', 'la', 'vida']"
4899,contigo todo es más fácil,es,4.262283503,-74.243671,city,Colombia,,622149141,85,FALSE,tu,Thu Jul 30 01:58:37 +0000 2015,"Bogotá, Colombia","['estudiante', 'de', 'arquitectura', '25', 'años', 'amo', 'mi', 'carrera', 'amo', 'a', 'mi', 'familia', 'bogota', 'colombia']"
4920,este amor por ti vivo y puro este amor que hace que te extrañe cada segundo este amor que crece y no abandona,es,4.262283503,-74.243671,city,Colombia,,447268225,275,FALSE,tu,Thu Jul 30 02:03:21 +0000 2015,,"['estudiante', 'de', 'derecho']"
4929,solo eres tú continua graciosa quien se entrega quien hoy me llama aleixandre,es,6.270882998,-75.619213,city,Colombia,,205415383,134,FALSE,tu,Fri Jul 31 18:29:01 +0000 2015,"Medellín, Colombia","['estudiante', 'de', 'derecho', 'en', 'la', 'universidad', 'pontificia', 'bolivariana']"
4941,ya tú sabes @callesemejor @dacp,es,4.262283503,-74.243671,city,Colombia,542706651,1621748718,5049,FALSE,tu,Fri Jul 31 18:35:50 +0000 2015,"Ibagué, Tolima","['instagram', 'uncoquetodice', 'aunque', 'me', 'falles', 'nunca', 'te', 'dejaré', 'toda', 'la', 'vida', 'yo', 'te', 'voy', 'a', 'querer', 'cdt', 'estudiante', 'ing', 'sistemas']"
4948,túampyo juntos en solo corazón,es,4.333480001,-74.8389735,city,Colombia,,1486338836,279,FALSE,tu,Fri Jul 31 18:40:30 +0000 2015,Samu<U+2661> TeamoHijo! K3,"['estudiante', 'de', 'leyes', 'facultad', 'de', 'derecho']"
4985,si quiere hablar contigo te escribe,es,11.07346239,-73.92732164,city,Colombia,,390408986,807,FALSE,tu,Fri Jul 31 18:59:52 +0000 2015,Colombia,"['11111996', 'fcb', 'u2665', 'gods', 'timing', 'is', 'perfect', 'estudiante', 'de', 'ing', 'ambiental', 'bailarina', 'de', 'ama', 'la', 'academiau', '2665u263a', 'instagram', 'y', 'snap', 'smendozam', 'raperau', '2764ufe0fem']"
5003,lo mío por ti no lo explica nada ni nadie @doctorafernanda,es,7.029262,-73.336325,city,Colombia,,59926620,302,FALSE,tu,Fri Jul 31 19:08:37 +0000 2015,Bogotá,"['estudiante', 'de', 'medicina', 'en', 'la', 'universidad', 'nacional', 'de', 'colombia', 'santandereano', 'atlético', 'bucaramanga', 'cerati']"
5021,cuanto amor por tii hermoso te adoroooo con el alma @jhonatanpsb #encuentrocercano @pasabordo,es,6.270882998,-75.619213,city,Colombia,,280137712,1183,FALSE,tu,Fri Jul 31 19:20:39 +0000 2015,"Medellin, Colombia ","['estudiante', 'de', 'comunicación', 'medios', 'periodísticosamooo', 'a', '@pasabordo', '@jhonatanpsb', '@gabopsb', '@piso21music', 'u2665u2665', 'los', 'adorou', '2665', 'feb', '7']"
5113,ehhhh sitú solo quiero que me mires y ya,es,4.262283503,-74.243671,city,Colombia,,149612615,441,FALSE,tu,Fri Jul 31 21:42:27 +0000 2015,Bogotá,"['mi', 'plan', 'es', 'bailar', 'hasta', 'que', 'todo', 'se', 'solucione', 'estudiante', 'de', 'locución', 'y', 'medios', 'audiovisuales', 'cst', 'u270c21', 'años', 'u2764colombianau2764']"
5159,contigo yo me siento como un millonario yo quiero estar contigo mami a diario,es,9.200266001,-75.224686,city,Colombia,,221401173,370,FALSE,tu,Fri Jul 31 22:04:27 +0000 2015,Corozal - Santa Marta ,"['estudiante', 'de', 'odontologia', 'deu', '318']"
5190,hoy vamos a celebrar por ti @sabrydearmas06,es,10.90063338,-74.65783138,city,Colombia,,253575561,1217,FALSE,tu,Fri Jul 31 22:21:22 +0000 2015,"Barranquilla, CO. ","['peter', 'manjarres', 'y', 'sergio', 'luis', 'rodriguez', 'estudiante', 'de', 'medicina', 'soy', 'de', 'la', 'tierra', 'donde', 'nacen', 'los', 'mejores', 'atardeceres', 'mi', 'guajirau', '2764ufe0f']"
5198,por tú eres todo lo que quiero,es,4.262283503,-74.243671,city,Colombia,,370169469,295,FALSE,tu,Fri Jul 31 22:22:55 +0000 2015,"Bogotá, Colombia","['estudiante', 'de', 'negocios', 'internacionales', 'siempre', 'voy', 'de', 'la', 'mano', 'de', 'dios']"
5205,#lavidaeshemochacuando tu crush se conecta y juega lol en equipo contigo,es,5.038591498,-74.015434,city,Colombia,,766238239,1537,FALSE,tu,Fri Jul 31 22:26:14 +0000 2015,"Zipaquirá, Colombia","['8voley8', 'u2665', 'instagram', 'alexatorres', '8', 'u2665', 'estudiante', 'de', 'ingeniería', 'ambiental']"
5213,y ahora se cual fue la fuerza que me ató a ti,es,4.262283503,-74.243671,city,Colombia,,141030836,194,FALSE,tu,Fri Jul 31 19:32:31 +0000 2015,,"['estudiante', 'de', 'cine', 'y', 'tv', 'productora', 'de', 'campo', 'el', 'arte', 'es', 'mi', 'pasión']"
5255,@yuliipj uno queriendo ajuiciarse pero contigo no se puede no me convienes,es,11.4091705,-72.3124603,city,Colombia,1205306646,2418390586,488,FALSE,tu,Fri Jul 31 19:59:49 +0000 2015,La Guajira-Barranquilla,"['estudiante', 'de', 'derecho', 'snap', 'adonismf', 'fodase', 'sua', 'putau', '265b']"
5292,el te notó rara lau yono es nada sólo intento no volver a enamorar me de ti,es,4.262283503,-74.243671,city,Colombia,,307608378,185,FALSE,tu,Fri Jul 31 20:18:58 +0000 2015,,"['respiro', 'rap', 'sonrió', 'reggae', 'vivo', 'hip', 'hop', 'estudiante', 'de', 'comunicación', 'social', 'y', 'periodismo', 'f', 'universitaria', 'los', 'libertadores']"
5297,que el mensaje llegue hasta ti @andrescepeda,es,4.262283503,-74.243671,city,Colombia,,206814853,169,FALSE,tu,Fri Jul 31 20:20:13 +0000 2015,"Bogotá, Colombia","['rash', 'mamá', 'de', 'corazón', 'enfermera', 'de', 'profesión', 'y', 'estudiante', 'de', 'terapia', 'respiratoria', 'por', 'vocación', 'sigan', 'la', 'pag', '@buenarata']"
5318,y tú decías que meter tantas materias era mala idea,es,4.262283503,-74.243671,city,Colombia,,2996945049,220,FALSE,tu,Fri Jul 31 20:36:18 +0000 2015,Bogotá - Colombia,"['estudiante', 'de', 'química', 'pura', 'de', 'la', 'universidad', 'nacional', 'salado', 'desde', '1993']"
5348,muy buenos recuerdos me trae esta señora canción algo contigo andres calamaro,es,5.056934001,-75.560285,city,Colombia,,137510214,181,FALSE,tu,Fri Jul 31 20:50:46 +0000 2015,Manizales,"['estudiante', 'de', 'ingeniería', 'eléctrica', 'universidad', 'nacional', 'de', 'colombia']"
5350,deseo lo que tú para mí pero cuatro veces no te vistas ni te vayas solo quiero que me beses fella,es,4.262283503,-74.243671,city,Colombia,,307608378,185,FALSE,tu,Fri Jul 31 20:50:56 +0000 2015,,"['respiro', 'rap', 'sonrió', 'reggae', 'vivo', 'hip', 'hop', 'estudiante', 'de', 'comunicación', 'social', 'y', 'periodismo', 'f', 'universitaria', 'los', 'libertadores']"
5380,hey ven y dime cual es la gracia de que te piense cada instante si tú nisiquiera me llamas ni un ratito pa saludarme,es,7.063666499,-73.0964135,city,Colombia,,388880180,171,FALSE,tu,Sun Aug 02 16:49:19 +0000 2015,Bucaramanga,"['estudiante', 'de', 'ingeniería', 'ambiental', 'universidad', 'santo', 'tomás', 'snapchat', 'dayana', '0512']"
