,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description,ngram
11508,yo sigo sintiendo que tu estas hecha para mi desde que te vi te hable te conoci no dejo de pensar en ti,es,10.95807288,-74.849933,city,Colombia,,400952332,552,False,tu,Sat Aug 29 23:43:32 +0000 2015,,,"('pensar', 'en', 'ti')"
11512,no puedo dejar de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,1963561069,229,False,tu,Sat Aug 29 23:44:53 +0000 2015,"Bogotá, Colombia",LAS MUJERES COMO LA MEJOR ARTE DE ESTE MUNDO <U+2764><U+2764><U+2764>,"('pensar', 'en', 'ti')"
11517,y cada día un instante volveré a pensar en ti,es,10.95807288,-74.849933,city,Colombia,,3374731227,45,False,tu,Sat Aug 29 23:47:11 +0000 2015,Colombia,?.,"('pensar', 'en', 'ti')"
11608,y no no lo puedo evitar no quiero dejar de pensar en ti como parte de míu 263aufe0f,es,11.07346239,-73.92732164,city,Colombia,,538499825,284,False,tu,Sun Aug 30 01:39:42 +0000 2015,"Santa Marta, Magdalena","Dios<U+2764><U+FE0F>Familia<U+2764><U+FE0F>Juanjo<U+2764><U+FE0F>Leyci<U+2764><U+FE0F>
J&E<U+2764><U+FE0F>13/11/14<U+2764><U+FE0F>ABBM<U+2764><U+FE0F>","('pensar', 'en', 'ti')"
11789,ver la luna es lindo cuando se trata de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,353408833,491,False,tu,Sun Aug 30 01:02:42 +0000 2015,bogotá,,"('pensar', 'en', 'ti')"
12058,yo no te saco de mi mente y lo que hago es pensar en ti mujer,es,4.262283503,-74.24367099999999,city,Colombia,,265561505,395,False,tu,Sun Aug 30 20:16:31 +0000 2015,,"Humildad,Sencillez y Sinceridad<U+2665>","('pensar', 'en', 'ti')"
12474,sí me pagaran por pensar en ti,es,3.850335498,-76.215424,city,Colombia,,715183080,1015,False,tu,Sat Aug 15 17:21:56 +0000 2015,,,"('pensar', 'en', 'ti')"
12658,y de un momento a otro volví a pensar en ti,es,1.075555498,-77.170498,city,Colombia,,2330272617,3808,False,tu,Sat Aug 15 16:49:13 +0000 2015,Colombia,"Volleyball//
Estudiante de Administración Pública","('pensar', 'en', 'ti')"
12659,no creas que e dejado de pensar en ti aún guardó las esperanzas que algún día me digas que me quieres,es,8.197165001,-73.421408,city,Colombia,,506386861,425,False,tu,Sat Aug 15 16:49:17 +0000 2015,Colombia,"Dios, Familia y Camilo.
Silvestrista-CristianoRonaldo<U+26BD>","('pensar', 'en', 'ti')"
12816,perdóname pero es que tengo prisa que he quedado con mi alma para pensar en ti @alejandrosanz,es,4.262283503,-74.24367099999999,city,Colombia,,144330785,215,False,tu,Mon Aug 17 00:42:48 +0000 2015,Bogotá,,"('pensar', 'en', 'ti')"
13083,pensar en ti para sentirte a mi lado para que no me hagas tanta falta pensar que muy pronto nos volveremos a ver te amo,es,4.262283503,-74.24367099999999,city,Colombia,,147196244,275,False,tu,Sun Aug 16 22:09:30 +0000 2015,,Con pocas ganas de pensar y muchas de reir,"('pensar', 'en', 'ti')"
13576,@luisasuarez08 u2764ufe0fu2764ufe0f hace 5 años te vi y ahora no puedo dejar de pensar en ti,es,4.167158499,-74.6751045,city,Colombia,360344278.0,189321280,334,False,tu,Mon Aug 17 19:09:36 +0000 2015,"Bogotá, colombia",Estudiante de ingeniería de petróleos! 28<U+2764><U+FE0F>Universidad de America,"('pensar', 'en', 'ti')"
13686,yo sabía que tu eras el seme de zorritopero no dejo de pensar en ti 8 xd,es,4.262283503,-74.24367099999999,city,Colombia,,2794036200,130,False,tu,Sat Aug 22 23:50:20 +0000 2015,Tras el horizonte,Mel <U+2764> //Valeska -3-<U+2764> //Pancho<U+2764> //<U+2765><U+2765>Dei//Zorrito <U+2764> //ask.fm/PinkTheKiller//Run to reach you//Aveces me llaman Dei.,"('pensar', 'en', 'ti')"
13723,sera que pensar en ti tanto tiempo es malo,es,4.262283503,-74.24367099999999,city,Colombia,,1727010247,800,False,tu,Sun Aug 23 00:08:06 +0000 2015,,Wa: 319 326 63 34,"('pensar', 'en', 'ti')"
14238,no dejó de pensar en ti,es,10.95807288,-74.849933,city,Colombia,,1157942768,972,False,tu,Sun Aug 23 19:18:40 +0000 2015,"Barranquilla, Atlántico    ","LOS ALDEANOS 420. inst jefreysteven05
 amigos en esta vida no hay, no te confies ojo con las mascaras","('pensar', 'en', 'ti')"
14480,y deje de pensar en ti y comenze a creer en mi,es,10.90063338,-74.65783138,city,Colombia,,2957344594,39,False,tu,Sun Aug 23 16:45:09 +0000 2015,"Barranquilla, Atlántico",Sara&Salome <U+2764> Be Happy Always!,"('pensar', 'en', 'ti')"
15269,quise alejarme intentar olvidarte de estando lejos no pensar en ti,es,5.056934001,-75.560285,city,Colombia,,2544697848,1391,False,tu,Mon Aug 31 21:59:29 +0000 2015,,,"('pensar', 'en', 'ti')"
15339,despertar pensar en ti pensar en ti pensar en ti pensar en ti pensar en ti dormir soñar contigo,es,4.262283503,-74.24367099999999,city,Colombia,,1345575162,4261,False,tu,Mon Aug 31 22:43:26 +0000 2015,"Bogotá, Colombia",[OFICIAL] Frases para dedicar en 140 caracteres o menos | #23 | Solo los dos nos entendemos | Mis Tweets son para Ustedes | <U+263A><U+2665>,"('pensar', 'en', 'ti')"
15894,tan solo de pensar en ti me sonrió,es,10.95807288,-74.849933,city,Colombia,,3330260740,48,False,tu,Tue Sep 01 20:44:47 +0000 2015,,"Good For You --
Eyes Wide Open 
Snapchat :Jesusprz1 
wpp: 3008933509
No Me Juzgue Antes Debes De  Mirarte A Ti !","('pensar', 'en', 'ti')"
15898,dejaré de pensar cuando al infinito le encuentren fin solamente así dejaré de pensar en ti @lodocomello,es,4.262283503,-74.24367099999999,city,Colombia,,3312216633,101,False,tu,Tue Sep 01 20:46:31 +0000 2015,Colombia <U+2764>,<U+2B50>LCCO - Somos el Primer Fan Club Oficial de @lodocomello en Colombia <U+2764>  <U+2764> Orgullosas de su Talento y enamoradas de su perfección ll 1 Fav de Mirta Wons<U+2764>,"('pensar', 'en', 'ti')"
16092,ojalá y la lluvia me ahogue entre sus brazos para no pensar en ti o que pase un milagro o pase algo que me lleve hasta ti,es,10.95807288,-74.849933,city,Colombia,,716870436,430,False,tu,Tue Sep 01 22:24:53 +0000 2015,,"No hay sentimiento más lindo, que poco a poco darse cuenta que alejarse de algunas personas fue la mejor decisión que se pudo tomar.
My Dad, My life <U+2764>","('pensar', 'en', 'ti')"
16120,#enestemestengopensado dejar de pensar en ti ya fue suficiente estos meses de mala vida ademas es el mes del amor y la amistad,es,4.262283503,-74.24367099999999,city,Colombia,,273022164,3392,False,tu,Tue Sep 01 22:41:49 +0000 2015,colombia,"una chica excelente, bastante loca de a ratos. a veces tan triste. a veces tan muerta de risa.. a veces tan mala","('pensar', 'en', 'ti')"
16165,que me puedes decir para que deje de pensar en ti para que no cometa este doloroso error,es,4.262283503,-74.24367099999999,city,Colombia,,467772929,629,False,tu,Tue Sep 01 23:09:47 +0000 2015,,#NAME?,"('pensar', 'en', 'ti')"
16257,me preguntaron que era lo que más me importaba no pude más que pensar en ti mi dios,es,9.396365503,-73.51284653,city,Colombia,,251398214,114,False,tu,Tue Sep 01 23:54:41 +0000 2015,,"Comunicadora Social.

Indispensable ?  sólo el amor de Dios !
 
?Hala Madrid <U+26BD>","('pensar', 'en', 'ti')"
17070,escuchar to be with you mr big y no pensar en ti y recordar el comirnzo es imposible,es,4.262283503,-74.24367099999999,city,Colombia,,961678314,272,False,tu,Fri Sep 04 20:15:50 +0000 2015,Colombia - Bogotá,"108 JSLF<U+2665> <U+2469> Él es mi vida entera @Sebastian1710L Publicidad, Universidad Central.","('pensar', 'en', 'ti')"
17092,escuchar to be with you mr big y no pensar en ti y recordar el comienzo es imposible,es,4.262283503,-74.24367099999999,city,Colombia,,961678314,272,False,tu,Fri Sep 04 20:27:45 +0000 2015,Colombia - Bogotá,"108 JSLF<U+2665> <U+2469> Él es mi vida entera @Sebastian1710L Publicidad, Universidad Central.","('pensar', 'en', 'ti')"
17668,mi error fue más pensar en ti que en mi,es,11.07346239,-73.92732164,city,Colombia,,3382047940,142,False,tu,Sat Sep 05 22:45:58 +0000 2015,"Santa Marta, Magdalena","Abogada en formacion, U Sergio Árboleda","('pensar', 'en', 'ti')"
17832,para no pensar en ti voy anestesiar mi alma,es,4.811547,-75.6123815,city,Colombia,,145898339,49655,False,tu,Sun Sep 06 22:15:51 +0000 2015,Lugar: Macondo,Acción Poética que promueve el legado de Nuestros Maestros,"('pensar', 'en', 'ti')"
17833,para no pensar en ti voy a tomarlo con calma,es,4.811547,-75.6123815,city,Colombia,,145898339,49655,False,tu,Sun Sep 06 22:16:16 +0000 2015,Lugar: Macondo,Acción Poética que promueve el legado de Nuestros Maestros,"('pensar', 'en', 'ti')"
17902,a veces en la vida hay que tomar decisiones a veces esas decisiones rompen corazones pero debes de pensar en ti primero y no en los otros,es,10.95807288,-74.849933,city,Colombia,,339265662,144,False,tu,Sun Sep 06 22:51:28 +0000 2015,Bquilla/Colombia,"Donde pisa una llegua, jamás deja su huella una MULA 
------- MEDICINA","('pensar', 'en', 'ti')"
17920,yo no te saco de mi mente y lo que hago es pensar en ti mujerr,es,8.595296501,-75.9554105,city,Colombia,,1465721155,623,False,tu,Sun Sep 06 23:01:14 +0000 2015,"Montería, Córdoba",LIVE A LIFE YOU WILL REMEMBER.,"('pensar', 'en', 'ti')"
17971,de tu piel preso soy un tonto que de tanto pensar en ti no progresó,es,6.270882997999999,-75.619213,city,Colombia,,1478384551,56,False,tu,Sun Sep 06 23:29:23 +0000 2015,,Soy un ganador. Tengo problemas con todo el mundo y casi a diario. Hago amigos con facilidad. #Publicista,"('pensar', 'en', 'ti')"
18098,lo mejor de la soledad es que tengo todo el tiempo para pensar en ti,es,6.270882997999999,-75.619213,city,Colombia,,2869380527,13,False,tu,Mon Sep 07 00:29:07 +0000 2015,,Te Quiero En Las Buenas En Las Malas Y En Mi Vida.. L<U+2764>,"('pensar', 'en', 'ti')"
18180,#noesmentirasitedigo que no dejo de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,418104326,306,False,tu,Mon Sep 07 19:44:38 +0000 2015,,Estudiante Gestion Bancaria y De Entidades Financieras                                                           Instagram: MARIIACAMIILA30,"('pensar', 'en', 'ti')"
18261,me gustaría ser como tu que no me importes y poder hablar con muchas personas mas sin pensar en ti pero no soy tu,es,8.595296501,-75.9554105,city,Colombia,,2876685269,2326,False,tu,Mon Sep 07 20:49:09 +0000 2015,Colombia,17años. JB<U+2764><U+2764>,"('pensar', 'en', 'ti')"
18435,ojala la lluvia me ahogue en sus brazos para no pensar en ti,es,4.448673,-75.3155775,city,Colombia,,797170022,551,False,tu,Mon Sep 07 22:11:33 +0000 2015,Colombia,I smile and hug my way in the world <U+2764>                                                                                                  Instagram: Lizkapico04,"('pensar', 'en', 'ti')"
18533,no soporto pensar en ti no soporto que no estés aquí,es,10.889511,-74.782175,city,Colombia,,1345478646,575,False,tu,Mon Sep 07 23:03:41 +0000 2015,"B/quilla, Atlántico(colombia)",16. vete a la verga <U+2601><U+2708>,"('pensar', 'en', 'ti')"
18708,si pensar en ti fuera malo de seguro no tuviera salvación alguna,es,10.090876,-73.359554,city,Colombia,,1391758536,356,False,tu,Tue Sep 08 00:15:53 +0000 2015,Colombia-Valle Dupar/M/l ,"100% Real Madrid, SantaFe bendecido por mi Dios todo poderoso! Joder #HalaMadrid.. My life- Music!! WhastApp +57-3215293434  / me encanta las loqueras:$ WWE","('pensar', 'en', 'ti')"
18884,ya llevaba tiempo sin pensar en ti hasta que escuché esa canción,es,5.056934001,-75.560285,city,Colombia,,2265017023,26431,False,tu,Tue Sep 08 19:16:06 +0000 2015,"Manizales, Caldas   ",? Mi vida se basa en mis Ídolos no se que piensa la gente. ?,"('pensar', 'en', 'ti')"
19337,no hay un solo minuto que deje de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,166283697,66,False,tu,Sun Sep 13 18:05:17 +0000 2015,,,"('pensar', 'en', 'ti')"
19511,edu 00a0u00bcedu00beu00a7ya no tengo ni palabras de pensar en ti dia y nocheedu 00a0u00bcedu00beu00a7,es,4.434799002,-75.779453,city,Colombia,,3244504223,483,False,tu,Sun Sep 13 19:50:32 +0000 2015,"Armenia, Quindio",04/02/15'04/08/15.,"('pensar', 'en', 'ti')"
19712,trato de dormir para no pensar en ti y sin embargo te sueño,es,4.262283503,-74.24367099999999,city,Colombia,,415756873,515,False,tu,Mon Sep 14 14:10:41 +0000 2015,Colombia.,"Quiero adorarte cada día de mi vida.
Eres LO MEJOR QUE HAY EN MI VIDA.","('pensar', 'en', 'ti')"
20371,desde aquel beso que nos dimos no dejo de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,1401064580,180,False,tu,Sat Sep 19 16:12:27 +0000 2015,Bogota Colombia,Instagram: Carolindag23,"('pensar', 'en', 'ti')"
21296,#panchitotequeremos xq con tu sonrisa nos alegras las mañanastardes y noches xq no hacemos sino pensar en ti ay xd,es,4.262283503,-74.24367099999999,city,Colombia,,2213026477,206,False,tu,Fri Sep 25 23:22:08 +0000 2015,Colombia,,"('pensar', 'en', 'ti')"
22217,de noche quien la mire pueda pensar en ti,es,6.270882997999999,-75.619213,city,Colombia,,1516460899,857,False,tu,Mon Sep 28 16:49:36 +0000 2015,"Itagui, Antioquia",I miss you dad 're the only man I no fault<U+2661>,"('pensar', 'en', 'ti')"
22658,quiero donar tu sonrisa a la luna así que de noche quien la mire pueda pensar en ti,es,10.8392125,-74.814403,city,Colombia,,2780468723,284,False,tu,Fri Jul 17 18:17:34 +0000 2015,Chocolate <U+2602>,SnapChat: q_julian17 ??? Instagram: q_julian,"('pensar', 'en', 'ti')"
22901,y que me pasaque últimamente pienso mucho en tiy que me pasa que a mis amigos yo les hablo de tique de pensar en ti yo me sonrió,es,4.289451501,-75.942948,city,Colombia,,978777368,277,False,tu,Fri Jul 17 20:32:59 +0000 2015,BOGOTA D.C,MILLONARIOS FUTBOL CLUB <U+2661>,"('pensar', 'en', 'ti')"
23897,@929 quisiera escuchar la cancion de @conycamelo de tanto pensar en ti gracias me encanta,es,4.262283503,-74.24367099999999,city,Colombia,14231429.0,882734556,6,False,tu,Wed Jul 15 17:02:28 +0000 2015,,,"('pensar', 'en', 'ti')"
24272,desde que te vi te hable te conoci no dejo de pensar en ti 8,es,10.95807288,-74.849933,city,Colombia,,1963348423,780,False,tu,Wed Jul 15 20:22:52 +0000 2015,Barranquilla/Colombia,..............................................,"('pensar', 'en', 'ti')"
24892,debo admitir que no he parado de pensar en ti como quisiera que todo fuera como antes,es,2.9887364969999997,-75.3222715,city,Colombia,,2927236355,70,False,tu,Sun Jul 05 21:54:42 +0000 2015,,"?Kenner Velasquez ?09/09/97   
                                            ?Virgo ?<U+2661><U+2665><U+2661>03/02/2015<U+2661><U+2665><U+2661><U+261C>
<U+2665><U+2661><U+2665>Angela<U+2665><U+2661><U+2665>","('pensar', 'en', 'ti')"
25170,a veces en la vida hay que tomar decisiones a veces esas decisiones rompen corazones pero tienes que pensar en ti primero,es,4.262283503,-74.24367099999999,city,Colombia,,2233446722,381,False,tu,Thu Jul 09 01:49:17 +0000 2015,,Sonríe Es Un Día  Excelente Para Estar Orgulloso De Quien Eres<U+2655><U+2655>.,"('pensar', 'en', 'ti')"
25443,lo primero que hago al levantarme es pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,333625091,282,False,tu,Sun Jul 12 18:38:31 +0000 2015,,Dios y familia.,"('pensar', 'en', 'ti')"
25510,no puedo parar de pensar en ti,es,4.262283503,-74.24367099999999,city,Colombia,,989830518,76,False,tu,Sun Jul 12 19:02:23 +0000 2015,"Bogotá, Colombia",Eres el adiós que nunca sabré decir.,"('pensar', 'en', 'ti')"
25756,señor usted no sabe que mi delirioo es cantaaaar laralaa @gonadl1 @flysinatra,es,4.262283503,-74.24367099999999,city,Colombia,,405165837,164,False,ud,Tue Jul 21 21:04:00 +0000 2015,Bogota,"Rap Hardcore Unity
Whats App : 3144868865","('usted', 'no', 'sabe')"
25757,usted no sabe el desornen de emociones que me produce su sonrisa,es,4.262283503,-74.24367099999999,city,Colombia,,2998931171,330,False,ud,Tue Jul 21 21:04:04 +0000 2015,ElPaisMaravilla.<U+2665>,"You do not know how much I admire your courage to love me.<U+2665> 
Canserbero Por Siempre.<U+2665>","('usted', 'no', 'sabe')"
25801,bebé linda usted que va a saber si me determina o no usted no sabe lo que pasa de puertas pa entro bobita,es,4.262283503,-74.24367099999999,city,Colombia,,2364849588,218,False,ud,Tue Jul 21 13:07:17 +0000 2015,,MILLONARIOS FC,"('usted', 'no', 'sabe')"
25903,en colombia usted no sabe quién soy yo en francia es usted quién se cree que es fernando giraldo analista político @radnalco,es,2.7529430039999996,-75.1925995,city,Colombia,,187322205,479,False,ud,Wed Jul 22 19:46:51 +0000 2015,BOGOTA,Periodista-Productora General de Contenidos de Señal Radio Colombia 95.9 FM,"('usted', 'no', 'sabe')"
25935,el próximo que me diga usted no sabe quién soy yo le voy a dar un trato especial,es,4.262283503,-74.24367099999999,city,Colombia,,180459683,152,False,ud,Wed Jul 22 12:44:28 +0000 2015,Bogota,"Ingeniero de Sistemas. De la Universidad Industrial de Santander -UIS. Soy un Ser humano con principios y valores, con defectos y virtudes.","('usted', 'no', 'sabe')"
25970,usted no sabe que es querer de verdad a una persona,es,4.262283503,-74.24367099999999,city,Colombia,,269328246,439,False,ud,Wed Jul 22 18:24:55 +0000 2015,,WA: 3132904837 <U+2665>,"('usted', 'no', 'sabe')"
26318,@rdh16 usted no sabe vivir sin fb,es,10.889511,-74.782175,city,Colombia,568480821.0,1551402794,536,False,ud,Thu Jul 23 20:09:50 +0000 2015,RD<U+270C>Instagram:__AlexFernandez__,Tengo la vida enreda el diablo me los quita y cristo me los da.. @coscuelprincipe ¡SOLO JUNIOR!,"('usted', 'no', 'sabe')"
26460,@nojodagonorrea #14 usted no sabe lo mucho que la quiero u263a,es,4.448673,-75.3155775,city,Colombia,587068237.0,2477574528,1218,False,ud,Fri Jul 24 18:00:05 +0000 2015,,JULIETH ORJUELA,"('usted', 'no', 'sabe')"
26840,usted no sabe no me conoce así que no hable mierda y no se meta en lo que no le importa,es,6.934080002000001,-73.0424375,city,Colombia,,1029839803,2275,False,ud,Sat Jul 25 18:53:34 +0000 2015,"Piedecuesta, Santander",Sos mi cumbia nene,"('usted', 'no', 'sabe')"
26865,usted no sabe quién soy yo mr hyde,es,4.262283503,-74.24367099999999,city,Colombia,,1152610171,2872,False,ud,Sat Jul 25 19:16:03 +0000 2015,Bogotá - UNAL.,Mi sueño es tener el copete bien peinado. Amb el cor blaugrana.,"('usted', 'no', 'sabe')"
26872,@kevinqui03 no porque usted no sabe jugar fútbol jajajajajajajajajaajajaajjajajaja,es,6.270882997999999,-75.619213,city,Colombia,3124429926.0,2285067153,122,False,ud,Sat Jul 25 19:25:48 +0000 2015,,,"('usted', 'no', 'sabe')"
26932,usted no sabe lo feliz que me hace verlo sonreír y mas cuando esa sonrisa la provoco yo,es,2.427761996,-72.073353,city,Colombia,,2939017942,417,False,ud,Sun Jul 26 21:23:51 +0000 2015,,,"('usted', 'no', 'sabe')"
27851,usted no sabe quien soy yo un regalo musical,es,4.262283503,-74.24367099999999,city,Colombia,,2899831751,28,False,ud,Mon Jul 27 21:35:51 +0000 2015,FacartesASAB-UDFJC,"Maestro en música, Esp. Mg. Estudios artísticos, compositor, director de coros y profesor universitario.","('usted', 'no', 'sabe')"
27989,usted no sabe el desorden de que emociones que me provoca su sonrisa,es,10.3504725,-75.3768395,city,Colombia,,136768345,457,False,ud,Mon Jul 27 23:21:49 +0000 2015,,Comunicadora Social en formación de la Universidad de Cartagena.,"('usted', 'no', 'sabe')"
28182,usted no sabe el desorden de emociones que provoca su sonrisa,es,10.95807288,-74.849933,city,Colombia,,305669391,215,False,ud,Mon Jul 27 23:01:11 +0000 2015,"Barranquilla, Colombia","Estudiante de Derecho. Dios, mi familia y JUNIOR<U+2665>","('usted', 'no', 'sabe')"
28260,@petrogustavo no son las corridas son la cantidad de personas que viven de esto en el campo usted no sabe del campo amigo,es,11.089471000000001,-72.73999,city,Colombia,49849732.0,718719954,4,False,ud,Wed Jul 29 12:37:56 +0000 2015,,,"('usted', 'no', 'sabe')"
28743,lo imaginé como todo diseñador usted no sabe usar excel no sabe si darle un abrazo por lo primero o sentirse mal por lo segundo explota,es,4.812912999,-75.73750600000001,city,Colombia,,115532146,176,False,ud,Thu Jul 30 03:05:46 +0000 2015,Aquí.. allá...,"A veces comunicador, a veces músico, a veces yo.","('usted', 'no', 'sabe')"
28767,usted no sabe el desorden de emociones que provoca en mi sonrisa,es,1.075555498,-77.170498,city,Colombia,,2697277797,17,False,ud,Thu Jul 30 03:15:40 +0000 2015,,"La brevedad de la vida nos hace pensar, q nunca debemos renunciar a nuestros sueños y que el verdadero amor todo lo soporta todo lo cree y nunca deja de ser<U+2665>B<U+2665>","('usted', 'no', 'sabe')"
28815,esos niños tan pequeños cocinando y usted no sabe hacer ni un arrozmi mamá cuando vemos máster chef junior #mtvhottest justin bieber,es,4.836572499,-74.056297,city,Colombia,,1362060642,4340,False,ud,Thu Jul 30 01:35:50 +0000 2015,"Bogotá, Colombia","Justin me siguió el 06/12/14||
Madison me siguió el  21/05/15||
JustinDrewBieberMallette|| JoanSebastianVillalobos||
MadisonElleBeer||
BelieberAndPiezaDelCubo||","('usted', 'no', 'sabe')"
28977,frase típica de los ignorantes usted no sabe quien soy yo,es,4.262283503,-74.24367099999999,city,Colombia,,411644496,172,False,ud,Fri Jul 31 19:07:35 +0000 2015,....,MUSICA <U+266B><U+266B><U+266B><U+266B>,"('usted', 'no', 'sabe')"
29056,@sfelipeluna aja aja usted no sabe ni que decir,es,4.262283503,-74.24367099999999,city,Colombia,243425293.0,294819488,924,False,ud,Fri Jul 31 21:50:34 +0000 2015,"Bogotá, Colombia","TE AMO 03AGCRKMMS03
SNAP: karenmsantos 
MAPACHE","('usted', 'no', 'sabe')"
29550,usted no sabe quién soy yo otro colombiano más,es,8.595296501,-75.9554105,city,Colombia,,400306389,520,False,ud,Mon Aug 03 14:56:57 +0000 2015,"Montería, Córdoba",,"('usted', 'no', 'sabe')"
29843,#sinustedyo me muero usted no sabe yo como estoy si ve osea,es,4.262283503,-74.24367099999999,city,Colombia,,3043690167,256,False,ud,Mon Aug 03 00:45:48 +0000 2015,,Que Dios Cuide A Mis Amigos Y Se Apiade De Mis Enemigos<U+266A>,"('usted', 'no', 'sabe')"
30186,la gente que no supera las pendejadas y el usted no sabe quien soy yo,es,4.262283503,-74.24367099999999,city,Colombia,,409692069,182,False,ud,Tue Aug 04 19:55:45 +0000 2015,Colombia/Ibagué -Tolima,Viviendo cada instante; bueno y malo. https://www.facebook.com/paulita.sanabria21,"('usted', 'no', 'sabe')"
30212,usted no sabe cómo yo valoro su coraje de quererme,es,4.262283503,-74.24367099999999,city,Colombia,,462331639,15172,False,ud,Tue Aug 04 22:32:12 +0000 2015,Bogota - Colombia.,Y AQUÍ TENGO PARA TI SEIS PALABRAS: SIN TI VUELVO A SER YO...      ALIADO DE @OporapaDigital,"('usted', 'no', 'sabe')"
30372,vuelve y juega el usted no sabe quién soy yo 3 hombres pertenecientes a una campaña al concejo x cambio radical,es,4.262283503,-74.24367099999999,city,Colombia,,349084261,5449,False,ud,Wed Aug 05 00:03:33 +0000 2015,Colombia,Ciudadano común y silvestre,"('usted', 'no', 'sabe')"
31212,hoy obvio tenia ganas de ir hablarle hasta que me dijeron como usted no sabe lo que se siente que lo ignore quien uno ama si se muéranse,es,4.262283503,-74.24367099999999,city,Colombia,,394997423,490,False,ud,Tue Aug 11 00:54:13 +0000 2015,,11:11 #PDC // #SCREAMER //  #HUMANOIDE // #SamAndColby // #PAISANA // #BAUTISTER,"('usted', 'no', 'sabe')"
31313,usted no sabe pero yo me muero por usted por nadie más que usted,es,6.360579502999999,-75.606961,city,Colombia,,544761705,94,False,ud,Tue Aug 11 01:33:46 +0000 2015,ALMA LIBRE,"Más cachetes que persona.
 -Animalista de corazón<U+2665>","('usted', 'no', 'sabe')"
31512,#mifrasefavorita usted no sabe quien soy yo jajajaja,es,4.262283503,-74.24367099999999,city,Colombia,,152764193,80,False,ud,Tue Aug 11 03:32:59 +0000 2015,bogota,"si, si yo la vi y estábamos tan felices-
-¿felices, dices? a de ser un sueño-
-si, eso era...un sueño,
 porque al pedirle un beso
Y pedirle un abrazo se esfumo.","('usted', 'no', 'sabe')"
31647,#palabraspobres usted no sabe quien soy yo,es,4.262283503,-74.24367099999999,city,Colombia,,100109429,990,False,ud,Tue Aug 11 04:08:55 +0000 2015,"Bogotá, Colombia",¿De que te vale tener si no sabes que hacer con lo que tienes? Comunicadora Social y Periodista en proceso. Escribo y también doy RT. Opiniones 100% personales.,"('usted', 'no', 'sabe')"
31699,usted no sabe lo que es adrenalina si nunca apagó el chocolate del fogón antes que se derramara,es,6.428845998,-75.34533449999999,city,Colombia,,201515412,2962,False,ud,Tue Aug 11 04:29:44 +0000 2015,"Barbosa, Antioquia",|<U+264B>|Hardwell|Alesso|CalvinHarris|Paramore|Maroon5|Afrojack|Zedd|Blink182|GreenDay|UdeA| <U+2716>Poeta no soy.,"('usted', 'no', 'sabe')"
31701,usted sufre por que esta enamorada y se cree suicida usted no sabe lo duro y delicado que es esta mierda lush,es,4.262283503,-74.24367099999999,city,Colombia,,2424603019,413,False,ud,Tue Aug 11 04:30:14 +0000 2015,Bogota,"Wa: 3142300529..
Mentes millonarias <U+2665><U+2661>","('usted', 'no', 'sabe')"
31771,usted no sabe cuanto me duele que estemos así,es,4.262283503,-74.24367099999999,city,Colombia,,354639828,270,False,ud,Tue Aug 11 01:48:05 +0000 2015,,,"('usted', 'no', 'sabe')"
31938,suegraa me lo cuidaa usted no sabe lo que me gusta su hijooou 2665u266au266b y,es,10.95807288,-74.849933,city,Colombia,,2250555554,611,False,ud,Tue Aug 11 03:06:39 +0000 2015,"Barranquilla, Atlántico",GOD IS LOVE<U+2661> ALL WE NEED IS LOVE<U+2693>,"('usted', 'no', 'sabe')"
32223,usted no sabe como me hizo sentir cuando me dijo eso,es,5.056934001,-75.560285,city,Colombia,,788274336,272,False,ud,Mon Aug 24 19:10:19 +0000 2015,manizales <U+2665>,<U+2665> E.F.C <U+2665>,"('usted', 'no', 'sabe')"
32226,usted no sabe como yo valoro su sencillo coraje de quererme,es,4.262283503,-74.24367099999999,city,Colombia,,2413439497,422,False,ud,Mon Aug 24 19:11:53 +0000 2015,,"Enamore se de los demonios que llevo dentro, que de mi cara de niña buena se enamora cualquiera <U+270C><U+10E6>","('usted', 'no', 'sabe')"
32315,@nicolasmaduro solo porque usted no sabe gobernar un país y adicional a eso es un mal presidente solo digo,es,4.262283503,-74.24367099999999,city,Colombia,1252764865.0,410846275,487,False,ud,Tue Aug 25 22:31:53 +0000 2015,Colombia,"I am a student of  systems engineering,I like to sing and play bass,I love Visual Kei and Metal Music, I want to make a difference ,administered St, Page","('usted', 'no', 'sabe')"
32339,usted no sabe que es tristeza si no ha hecho mercado solo,es,4.262283503,-74.24367099999999,city,Colombia,,143192649,2094,False,ud,Tue Aug 25 22:52:49 +0000 2015,Bogotá de Santa Fe.,"Independiente Santa Fe,por lo que vivo y muero.","('usted', 'no', 'sabe')"
